年度	關稅版本	HS Code	產品描述	從價稅 %	從量稅	import	export	hs2
2019	HS2017	82011000-  	- Spades and shovels	0	 	024	008	82
2019	HS2017	82013000-  	- Mattocks, picks, hoes and rakes	0	 	024	008	82
2019	HS2017	82014000-  	- Axes, bill hooks and similar hewing tools	0	 	024	008	82
2019	HS2017	82015000-  	- Secateurs and similar one-handed pruners and shears (including poultry shears)	0	 	024	008	82
2019	HS2017	82016000-  	- Hedge shears, two-handed pruning shears and similar two-handed shears	0	 	024	008	82
2019	HS2017	82019000-  	- Other hand tools of a kind used in agriculture, horticulture or forestry	0	 	024	008	82
2019	HS2017	82021000-  	- Hand saws	2	 	024	008	82
2019	HS2017	82022000-  	- Band saw blades	2	 	024	008	82
2019	HS2017	82023100-  	- - With working part of steel	2	 	024	008	82
2019	HS2017	82023900-  	- - Other, including parts	2	 	024	008	82
2019	HS2017	82024000-  	- Chain saw blades	2	 	024	008	82
2019	HS2017	82029100-  	- - Straight saw blades, for working metal	2	 	024	008	82
2019	HS2017	82029900-  	- - Other	2	 	024	008	82
2019	HS2017	82031000-  	- Files, rasps and similar tools	0	 	024	008	82
2019	HS2017	82032000-  	- Pliers (including cutting pliers), pincers, tweezers and similar tools	2	 	024	008	82
2019	HS2017	82033000-  	- Metal cutting shears and similar tools	2	 	024	008	82
2019	HS2017	82034000-  	- Pipe-cutters, bolt croppers, perforating punches and similar tools	2	 	024	008	82
2019	HS2017	82041100-  	- - Non-adjustable	2	 	024	008	82
2019	HS2017	82041200-  	- - Adjustable	2	 	024	008	82
2019	HS2017	82042000-  	- Interchangeable spanner sockets, with or without handles	2	 	024	008	82
2019	HS2017	82051000-  	- Drilling, threading or tapping tools	0	 	024	008	82
2019	HS2017	82052000-  	- Hammers and sledge hammers	0	 	024	008	82
2019	HS2017	82053000-  	- Planes, chisels, gouges and similar cutting tools for working wood	0	 	024	008	82
2019	HS2017	82054000-  	- Screwdrivers	0	 	024	008	82
2019	HS2017	82055100-  	- - Household tools	0	 	024	008	82
2019	HS2017	82055900-  	- - Other	0	 	024	008	82
2019	HS2017	82056000-  	- Blow lamps	0	 	024	008	82
2019	HS2017	82057000-  	- Vices, clamps and the like	0	 	024	008	82
2019	HS2017	82059000-  	- Other, including sets of articles of two or more of subheadings of this heading	0	 	024	008	82
2019	HS2017	82060000-  	Tools of two or more of the headings 82.02 to 82.05, put up in sets for retail sale.	0	 	024	008	82
2019	HS2017	82071300-  	- - With working part of cermets	0	 	024	008	82
2019	HS2017	82071900-  	- - Other, including parts	0	 	024	008	82
2019	HS2017	82072000-  	- Dies for drawing or extruding metal	0	 	024	008	82
2019	HS2017	82073000-  	- Tools for pressing, stamping or punching	0	 	024	008	82
2019	HS2017	82074000-  	- Tools for tapping or threading	0	 	024	008	82
2019	HS2017	82075000-  	- Tools for drilling, other than for rock drilling	0	 	024	008	82
2019	HS2017	82076000-  	- Tools for boring or broaching	0	 	024	008	82
2019	HS2017	82077000-  	- Tools for milling	0	 	024	008	82
2019	HS2017	82078000-  	- Tools for turning	0	 	024	008	82
2019	HS2017	82079000-  	- Other interchangeable tools	0	 	024	008	82
2019	HS2017	82081000-  	- For metal working	0	 	024	008	82
2019	HS2017	82082000-  	- For wood working	0	 	024	008	82
2019	HS2017	82083000-  	- For kitchen appliances or for machines used by the food industry	0	 	024	008	82
2019	HS2017	82084000-  	- For agricultural, horticultural or forestry machines	0	 	024	008	82
2019	HS2017	82089000-  	- Other	0	 	024	008	82
2019	HS2017	82090000-  	Plates, sticks, tips and the like for tools, unmounted, of cermets.	0	 	024	008	82
2019	HS2017	82100000-  	Hand-operated mechanical appliances, weighing 10 kg or less, used in the preparation, conditioning or serving of food or drink.	0	 	024	008	82
2019	HS2017	82111000-  	- Sets of assorted articles	10	 	024	008	82
2019	HS2017	82119100-  	- - Table knives having fixed blades	10	 	024	008	82
2019	HS2017	82119200-  	- - Other knives having fixed blades	2	 	024	008	82
2019	HS2017	82119300-  	- - Knives having other than fixed blades	10	 	024	008	82
2019	HS2017	82119400-  	- - Blades	10	 	024	008	82
2019	HS2017	82119500-  	- - Handles of base metal	10	 	024	008	82
2019	HS2017	82121000-  	- Razors	10	 	024	008	82
2019	HS2017	82122000-  	- Safety razor blades, including razor blade blanks in strips	10	 	024	008	82
2019	HS2017	82129000-  	- Other parts	10	 	024	008	82
2019	HS2017	82130000-  	Scissors, tailors' shears and similar shears, and blades therefor.	10	 	024	008	82
2019	HS2017	82141010-  	Not provided	10	 	024	008	82
2019	HS2017	82141019-  	Not provided	0	 	024	008	82
2019	HS2017	82142000-  	- Manicure or pedicure sets and instruments (including nail files)	10	 	024	008	82
2019	HS2017	82149000-  	- Other	10	 	024	008	82
2019	HS2017	82151000-  	- Sets of assorted articles containing at least one article plated with precious metal	10	 	024	008	82
2019	HS2017	82152000-  	- Other sets of assorted articles	10	 	024	008	82
2019	HS2017	82159100-  	- - Plated with precious metal	10	 	024	008	82
2019	HS2017	82159900-  	- - Other	10	 	024	008	82
