年度	關稅版本	HS Code	產品描述	從價稅 %	從量稅	import	export	hs2
2019	HS2017	84011000-  	- Nuclear reactors	0	 	024	008	84
2019	HS2017	84012000-  	- Machinery and apparatus for isotopic separation, and parts thereof	0	 	024	008	84
2019	HS2017	84013000-  	- Fuel elements (cartridges), non-irradiated	0	 	024	008	84
2019	HS2017	84014000-  	- Parts of nuclear reactors	0	 	024	008	84
2019	HS2017	84021100-  	- - Watertube boilers with a steam production exceeding 45 t per hour	0	 	024	008	84
2019	HS2017	84021200-  	- - Watertube boilers with a steam production not exceeding 45 t per hour	0	 	024	008	84
2019	HS2017	84021900-  	- - Other vapour generating boilers, including hybrid boilers	0	 	024	008	84
2019	HS2017	84022000-  	- Super-heated water boilers	0	 	024	008	84
2019	HS2017	84029000-  	- Parts	0	 	024	008	84
2019	HS2017	84031000-  	- Boilers	0	 	024	008	84
2019	HS2017	84039000-  	- Parts	0	 	024	008	84
2019	HS2017	84041000-  	- Auxiliary plant for use with boilers of heading 84.02 or 84.03	0	 	024	008	84
2019	HS2017	84042000-  	- Condensers for steam or other vapour power units	0	 	024	008	84
2019	HS2017	84049000-  	- Parts	0	 	024	008	84
2019	HS2017	84051000-  	- Producer gas or water gas generators, with or without their purifiers; acetylene gas generators and similar water process gas generators, with or without their purifiers	0	 	024	008	84
2019	HS2017	84059000-  	- Parts	0	 	024	008	84
2019	HS2017	84061000-  	- Turbines for marine propulsion	0	 	024	008	84
2019	HS2017	84068100-  	- - Of an output exceeding 40 MW	0	 	024	008	84
2019	HS2017	84068200-  	- - Of an output not exceeding 40 MW	0	 	024	008	84
2019	HS2017	84069000-  	- Parts	0	 	024	008	84
2019	HS2017	84071010-  	Not provided	0	 	024	008	84
2019	HS2017	84071090-  	Not provided	50	 	024	008	84
2019	HS2017	84072110-  	Not provided	0	 	024	008	84
2019	HS2017	84072190-  	Not provided	10	 	024	008	84
2019	HS2017	84072910-  	Not provided	0	 	024	008	84
2019	HS2017	84072990-  	Not provided	10	 	024	008	84
2019	HS2017	84073110-  	Not provided	0	 	024	008	84
2019	HS2017	84073190-  	Not provided	50	 	024	008	84
2019	HS2017	84073210-  	Not provided	0	 	024	008	84
2019	HS2017	84073290-  	Not provided	50	 	024	008	84
2019	HS2017	84073310-  	Not provided	0	 	024	008	84
2019	HS2017	84073390-  	Not provided	50	 	024	008	84
2019	HS2017	84073410-  	Not provided	0	 	024	008	84
2019	HS2017	84073490-  	Not provided	50	 	024	008	84
2019	HS2017	84079010-  	Not provided	0	 	024	008	84
2019	HS2017	84079090-  	Not provided	50	 	024	008	84
2019	HS2017	84081010-  	Not provided	0	 	024	008	84
2019	HS2017	84081090-  	Not provided	50	 	024	008	84
2019	HS2017	84082010-  	Not provided	0	 	024	008	84
2019	HS2017	84082090-  	Not provided	50	 	024	008	84
2019	HS2017	84089010-  	Not provided	0	 	024	008	84
2019	HS2017	84089090-  	Not provided	50	 	024	008	84
2019	HS2017	84091000-  	- For aircraft engines	0	 	024	008	84
2019	HS2017	84099100-  	- - Suitable for use solely or principally with spark-ignition internal combustion piston engines	0	 	024	008	84
2019	HS2017	84099900-  	- - Other	0	 	024	008	84
2019	HS2017	84101100-  	- - Of a power not exceeding 1,000 kW	0	 	024	008	84
2019	HS2017	84101200-  	- - Of a power exceeding 1,000 kW but not exceeding 10,000 kW	0	 	024	008	84
2019	HS2017	84101300-  	- - Of a power exceeding 10,000 kW	0	 	024	008	84
2019	HS2017	84109000-  	- Parts, including regulators	0	 	024	008	84
2019	HS2017	84111100-  	- - Of a thrust not exceeding 25 kN	0	 	024	008	84
2019	HS2017	84111200-  	- - Of a thrust exceeding 25 kN	0	 	024	008	84
2019	HS2017	84112100-  	- - Of a power not exceeding 1,100 kW	0	 	024	008	84
2019	HS2017	84112200-  	- - Of a power exceeding 1,100 kW	0	 	024	008	84
2019	HS2017	84118100-  	- - Of a power not exceeding 5,000 kW	0	 	024	008	84
2019	HS2017	84118200-  	- - Of a power exceeding 5,000 kW	0	 	024	008	84
2019	HS2017	84119100-  	- - Of turbo-jets or turbo-propellers	0	 	024	008	84
2019	HS2017	84119900-  	- - Other	0	 	024	008	84
2019	HS2017	84121000-  	- Reaction engines other than turbo-jets	0	 	024	008	84
2019	HS2017	84122100-  	- - Linear acting (cylinders)	0	 	024	008	84
2019	HS2017	84122900-  	- - Other	0	 	024	008	84
2019	HS2017	84123100-  	- - Linear acting (cylinders)	0	 	024	008	84
2019	HS2017	84123900-  	- - Other	0	 	024	008	84
2019	HS2017	84128000-  	- Other	0	 	024	008	84
2019	HS2017	84129000-  	- Parts	0	 	024	008	84
2019	HS2017	84131100-  	- - Pumps for dispensing fuel or lubricants, of the type used in filling-stations or in garages	0	 	024	008	84
2019	HS2017	84131900-  	- - Other	0	 	024	008	84
2019	HS2017	84132000-  	- Hand pumps, other than those of subheading 8413.11 or 8413.19	0	 	024	008	84
2019	HS2017	84133000-  	- Fuel, lubricating or cooling medium pumps for internal combustion piston engines	0	 	024	008	84
2019	HS2017	84134000-  	- Concrete pumps	0	 	024	008	84
2019	HS2017	84135000-  	- Other reciprocating positive displacement pumps	0	 	024	008	84
2019	HS2017	84136000-  	- Other rotary positive displacement pumps	0	 	024	008	84
2019	HS2017	84137000-  	- Other centrifugal pumps	0	 	024	008	84
2019	HS2017	84138100-  	- - Pumps	0	 	024	008	84
2019	HS2017	84138200-  	- - Liquid elevators	0	 	024	008	84
2019	HS2017	84139100-  	- - Of pumps	0	 	024	008	84
2019	HS2017	84139200-  	- - Of liquid elevators	0	 	024	008	84
2019	HS2017	84141000-  	- Vacuum pumps	0	 	024	008	84
2019	HS2017	84142000-  	- Hand- or foot-operated air pumps	0	 	024	008	84
2019	HS2017	84143000-  	- Compressors of a kind used in refrigerating equipment	0	 	024	008	84
2019	HS2017	84144000-  	- Air compressors mounted on a wheeled chassis for towing	0	 	024	008	84
2019	HS2017	84145100-  	- - Table, floor, wall, window, ceiling or roof fans, with a self-contained electric motor of an output not exceeding 125 W	2	 	024	008	84
2019	HS2017	84145900-  	- - Other	2	 	024	008	84
2019	HS2017	84146000-  	- Hoods having a maximum horizontal side not exceeding 120 cm	2	 	024	008	84
2019	HS2017	84148000-  	- Other	2	 	024	008	84
2019	HS2017	84149000-  	- Parts	0	 	024	008	84
2019	HS2017	84151010-  	Not provided	10	 	024	008	84
2019	HS2017	84151090-  	Not provided	50	 	024	008	84
2019	HS2017	84152000-  	- Of a kind used for persons, in motor vehicles	10	 	024	008	84
2019	HS2017	84158110-  	Not provided	0	 	024	008	84
2019	HS2017	84158190-  	Not provided	2	 	024	008	84
2019	HS2017	84158210-  	Not provided	0	 	024	008	84
2019	HS2017	84158290-  	Not provided	2	 	024	008	84
2019	HS2017	84158310-  	Not provided	0	 	024	008	84
2019	HS2017	84158390-  	Not provided	2	 	024	008	84
2019	HS2017	84159000-  	- Parts	0	 	024	008	84
2019	HS2017	84161000-  	- Furnace burners for liquid fuel	0	 	024	008	84
2019	HS2017	84162000-  	- Other furnace burners, including combination burners	0	 	024	008	84
2019	HS2017	84163000-  	- Mechanical stokers, including their mechanical grates, mechanical ash dischargers and similar appliances	0	 	024	008	84
2019	HS2017	84169000-  	- Parts	0	 	024	008	84
2019	HS2017	84171000-  	- Furnaces and ovens for the roasting, melting or other heat-treatment of ores, pyrites or of metals	0	 	024	008	84
2019	HS2017	84172000-  	- Bakery ovens, including biscuit ovens	0	 	024	008	84
2019	HS2017	84178000-  	- Other	0	 	024	008	84
2019	HS2017	84179000-  	- Parts	0	 	024	008	84
2019	HS2017	84181010-  	Not provided	10	 	024	008	84
2019	HS2017	84181090-  	Not provided	50	 	024	008	84
2019	HS2017	84182100-  	- - Compression-type	10	 	024	008	84
2019	HS2017	84182900-  	- - Other	10	 	024	008	84
2019	HS2017	84183010-  	Not provided	10	 	024	008	84
2019	HS2017	84183090-  	Not provided	50	 	024	008	84
2019	HS2017	84184010-  	Not provided	10	 	024	008	84
2019	HS2017	84184090-  	Not provided	50	 	024	008	84
2019	HS2017	84185010-  	Not provided	10	 	024	008	84
2019	HS2017	84185090-  	Not provided	50	 	024	008	84
2019	HS2017	84186110-  	Not provided	0	 	024	008	84
2019	HS2017	84186190-  	Not provided	50	 	024	008	84
2019	HS2017	84186910-  	Not provided	0	 	024	008	84
2019	HS2017	84186990-  	Not provided	50	 	024	008	84
2019	HS2017	84189100-  	- - Furniture designed to receive refrigerating or freezing equipment	0	 	024	008	84
2019	HS2017	84189900-  	- - Other	0	 	024	008	84
2019	HS2017	84191100-  	- - Instantaneous gas water heaters	0	 	024	008	84
2019	HS2017	84191900-  	- - Other	0	 	024	008	84
2019	HS2017	84192000-  	- Medical, surgical or laboratory sterilisers	0	 	024	008	84
2019	HS2017	84193100-  	- - For agricultural products	0	 	024	008	84
2019	HS2017	84193200-  	- - For wood, paper pulp, paper or paperboard	0	 	024	008	84
2019	HS2017	84193900-  	- - Other	0	 	024	008	84
2019	HS2017	84194000-  	- Distilling or rectifying plant	0	 	024	008	84
2019	HS2017	84195000-  	- Heat exchange units	0	 	024	008	84
2019	HS2017	84196000-  	- Machinery for liquefying air or other gases	0	 	024	008	84
2019	HS2017	84198100-  	- - For making hot drinks or for cooking or heating food	0	 	024	008	84
2019	HS2017	84198900-  	- - Other	0	 	024	008	84
2019	HS2017	84199000-  	- Parts	0	 	024	008	84
2019	HS2017	84201000-  	- Calendering or other rolling machines	0	 	024	008	84
2019	HS2017	84209100-  	- - Cylinders	0	 	024	008	84
2019	HS2017	84209900-  	- - Other	0	 	024	008	84
2019	HS2017	84211100-  	- - Cream separators	0	 	024	008	84
2019	HS2017	84211200-  	- - Clothes-dryers	0	 	024	008	84
2019	HS2017	84211900-  	- - Other	0	 	024	008	84
2019	HS2017	84212100-  	- - For filtering or purifying water	0	 	024	008	84
2019	HS2017	84212200-  	- - For filtering or purifying beverages other than water	0	 	024	008	84
2019	HS2017	84212300-  	- - Oil or petrol-filters for internal combustion engines	0	 	024	008	84
2019	HS2017	84212900-  	- - Other	0	 	024	008	84
2019	HS2017	84213100-  	- - Intake air filters for internal combustion engines	0	 	024	008	84
2019	HS2017	84213900-  	- - Other	0	 	024	008	84
2019	HS2017	84219100-  	- - Of centrifuges, including centrifugal dryers	0	 	024	008	84
2019	HS2017	84219900-  	- - Other	0	 	024	008	84
2019	HS2017	84221100-  	- - Of the household type	10	 	024	008	84
2019	HS2017	84221900-  	- - Other	0	 	024	008	84
2019	HS2017	84222000-  	- Machinery for cleaning or drying bottles or other containers	0	 	024	008	84
2019	HS2017	84223000-  	- Machinery for filling, closing, sealing, or labelling bottles, cans, boxes, bags or other containers; machinery for capsuling bottles, jars, tubes and similar containers; machinery for aerating beverages	0	 	024	008	84
2019	HS2017	84224000-  	- Other packing or wrapping machinery (including heat-shrink wrapping machinery)	0	 	024	008	84
2019	HS2017	84229000-  	- Parts	0	 	024	008	84
2019	HS2017	84231000-  	- Personal weighing machines, including baby scales; household scales	2	 	024	008	84
2019	HS2017	84232000-  	- Scales for continuous weighing of goods on conveyors	0	 	024	008	84
2019	HS2017	84233000-  	- Constant weight scales and scales for discharging a predetermined weight of material into a bag or container, including hopper scales	0	 	024	008	84
2019	HS2017	84238100-  	- - Having a maximum weighing capacity not exceeding 30 kg	0	 	024	008	84
2019	HS2017	84238200-  	- - Having a maximum weighing capacity exceeding 30 kg but not exceeding 5,000 kg	0	 	024	008	84
2019	HS2017	84238900-  	- - Other	0	 	024	008	84
2019	HS2017	84239000-  	- Weighing machine weights of all kinds; parts of weighing machinery	0	 	024	008	84
2019	HS2017	84241000-  	- Fire extinguishers, whether or not charged	2	 	024	008	84
2019	HS2017	84242000-  	- Spray guns and similar appliances	2	 	024	008	84
2019	HS2017	84243000-  	- Steam or sand blasting machines and similar jet projecting machines	0	 	024	008	84
2019	HS2017	84244100-  	- - Portable sprayers	0	 	024	008	84
2019	HS2017	84244900-  	- - Other	0	 	024	008	84
2019	HS2017	84248200-  	- - Agricultural or horticultural	0	 	024	008	84
2019	HS2017	84248900-  	- - Other	0	 	024	008	84
2019	HS2017	84249000-  	- Parts	0	 	024	008	84
2019	HS2017	84251100-  	- - Powered by electric motor	0	 	024	008	84
