年度	關稅版本	HS Code	產品描述	從價稅 %	從量稅	import	export	hs2
2019	HS2017	30012000-  	- Extracts of glands or other organs or of their secretions	0	 	024	008	30
2019	HS2017	30019000-  	- Other	0	 	024	008	30
2019	HS2017	30021100-  	- - Malaria diagnostic test kits	0	 	024	008	30
2019	HS2017	30021200-  	- - Antisera and other blood fractions	0	 	024	008	30
2019	HS2017	30021300-  	- - Immunological products, unmixed, not put up in measured doses or in forms or packings for retail sale	0	 	024	008	30
2019	HS2017	30021400-  	- - Immunological products, mixed, not put up in measured doses or in forms or packings for retail sale	0	 	024	008	30
2019	HS2017	30021500-  	- - Immunological products, put up in measured doses or in forms or packings for retail sale	0	 	024	008	30
2019	HS2017	30021900-  	- - Other	0	 	024	008	30
2019	HS2017	30022000-  	- Vaccines for human medicine	0	 	024	008	30
2019	HS2017	30023000-  	- Vaccines for veterinary medicine	0	 	024	008	30
2019	HS2017	30029000-  	- Other	0	 	024	008	30
2019	HS2017	30031000-  	- Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives	0	 	024	008	30
2019	HS2017	30032000-  	- Other, containing antibiotics	0	 	024	008	30
2019	HS2017	30033100-  	- - Containing insulin	0	 	024	008	30
2019	HS2017	30033900-  	- - Other	0	 	024	008	30
2019	HS2017	30034100-  	- - Containing ephedrine or its salts	0	 	024	008	30
2019	HS2017	30034200-  	- - Containing pseudoephedrine (INN) or its salts	0	 	024	008	30
2019	HS2017	30034300-  	- - Containing norephedrine or its salts	0	 	024	008	30
2019	HS2017	30034900-  	- - Other	0	 	024	008	30
2019	HS2017	30036000-  	- Other, containing antimalarial active principles described in Subheading Note 2 to this Chapter	0	 	024	008	30
2019	HS2017	30039000-  	- Other	0	 	024	008	30
2019	HS2017	30041000-  	- Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives	0	 	024	008	30
2019	HS2017	30042000-  	- Other, containing antibiotics	0	 	024	008	30
2019	HS2017	30043100-  	- - Containing insulin	0	 	024	008	30
2019	HS2017	30043200-  	- - Containing corticosteroid hormones, their derivatives or structural analogues	0	 	024	008	30
2019	HS2017	30043900-  	- - Other	0	 	024	008	30
2019	HS2017	30044100-  	- - Containing ephedrine or its salts	0	 	024	008	30
2019	HS2017	30044200-  	- - Containing pseudoephedrine (INN) or its salts	0	 	024	008	30
2019	HS2017	30044300-  	- - Containing norephedrine or its salts	0	 	024	008	30
2019	HS2017	30044900-  	- - Other	0	 	024	008	30
2019	HS2017	30045000-  	- Other, containing vitamins or other products of heading 29.36	0	 	024	008	30
2019	HS2017	30046000-  	- Other, containing antimalarial active principles described in Subheading Note 2 to this Chapter	0	 	024	008	30
2019	HS2017	30049000-  	- Other	0	 	024	008	30
2019	HS2017	30051000-  	- Adhesive dressings and other articles having an adhesive layer	0	 	024	008	30
2019	HS2017	30059000-  	- Other	20	 	024	008	30
2019	HS2017	30061000-  	- Sterile surgical catgut, similar sterile suture materials (including sterile absorbable surgical or dental yarns) and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics; sterile surgical or dental adhesion barriers, whether or not absorbable	0	 	024	008	30
2019	HS2017	30062000-  	- Blood-grouping reagents	0	 	024	008	30
2019	HS2017	30063000-  	- Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient	0	 	024	008	30
2019	HS2017	30064000-  	- Dental cements and other dental fillings; bone reconstruction cements	0	 	024	008	30
2019	HS2017	30065000-  	- First-aid boxes and kits	0	 	024	008	30
2019	HS2017	30066000-  	- Chemical contraceptive preparations based on hormones, on other products of heading 29.37 or on spermicides	0	 	024	008	30
2019	HS2017	30067000-  	- Gel preparations designed to be used in human or veterinary medicine as a lubricant for parts of the body for surgical operations or physical examinations or as a coupling agent between the body and medical instruments	0	 	024	008	30
2019	HS2017	30069100-  	- - Appliances identifiable for ostomy use	0	 	024	008	30
2019	HS2017	30069200-  	- - Waste pharmaceuticals	0	 	024	008	30
