年度	關稅版本	HS Code	產品描述	從價稅 %	從量稅	import	export	hs2
2019	HS2017	27011100-  	- - Anthracite	2	 	024	008	27
2019	HS2017	27011200-  	- - Bituminous coal	2	 	024	008	27
2019	HS2017	27011900-  	- - Other coal	2	 	024	008	27
2019	HS2017	27012000-  	- Briquettes, ovoids and similar solid fuels manufactured from coal	2	 	024	008	27
2019	HS2017	27021000-  	- Lignite, whether or not pulverised, but not agglomerated	2	 	024	008	27
2019	HS2017	27022000-  	- Agglomerated lignite	2	 	024	008	27
2019	HS2017	27030000-  	Peat (including peat litter), whether or not agglomerated.	0	 	024	008	27
2019	HS2017	27040000-  	Coke and semi-coke of coal, of lignite or of peat, whether or not agglomerated; retort carbon.	2	 	024	008	27
2019	HS2017	27050000-  	Coal gas, water gas, producer gas and similar gases, other than petroleum gases and other gaseous hydrocarbons.	2	 	024	008	27
2019	HS2017	27060000-  	Tar distilled from coal, from lignite or from peat, and other mineral tars, whether or not dehydrated or partially distilled, including reconstituted tars.	0	 	024	008	27
2019	HS2017	27071000-  	- Benzol (benzene)	0	 	024	008	27
2019	HS2017	27072000-  	- Toluol (toluene)	0	 	024	008	27
2019	HS2017	27073000-  	- Xylol (xylenes)	0	 	024	008	27
2019	HS2017	27074000-  	- Naphthalene	0	 	024	008	27
2019	HS2017	27075000-  	- Other aromatic hydrocarbon mixtures of which 65 % or more by volume (including losses) distils at 250 °C by the ISO 3405 method (equivalent to the ASTM D 86 method)	0	 	024	008	27
2019	HS2017	27079100-  	- - Creosote oils	0	 	024	008	27
2019	HS2017	27079900-  	- - Other	0	 	024	008	27
2019	HS2017	27081000-  	- Pitch	0	 	024	008	27
2019	HS2017	27082000-  	- Pitch coke	0	 	024	008	27
2019	HS2017	27090000-  	Petroleum oils and oils obtained from bituminous minerals, crude.	0	 	024	008	27
2019	HS2017	27101211-  	Not provided	2	 	024	008	27
2019	HS2017	27101212-  	Not provided	2	 	024	008	27
2019	HS2017	27101213-  	Not provided	2	 	024	008	27
2019	HS2017	27101214-  	Not provided	2	 	024	008	27
2019	HS2017	27101215-  	Not provided	2	 	024	008	27
2019	HS2017	27101921-  	Not provided	2	 	024	008	27
2019	HS2017	27101923-  	Not provided	2	 	024	008	27
2019	HS2017	27101929-  	Not provided	2	 	024	008	27
2019	HS2017	27102000-  	- Petroleum oils and oils obtained from bituminous minerals (other than crude) and preparations not elsewhere specified or included, containing by weight 70 % or more of petroleum oils or of oils obtained from bituminous minerals, these oils being the basic constituents of the preparations, containing biodiesel, other than waste oils	0	 	024	008	27
2019	HS2017	27109100-  	- - Containing polychlorinated biphenyls (PCBs), polychlorinated terphenyls (PCTs) or polybrominated biphenyls (PBBs)	10	 	024	008	27
2019	HS2017	27109900-  	- - Other	10	 	024	008	27
2019	HS2017	27111100-  	- - Natural gas	0	 	024	008	27
2019	HS2017	27111200-  	- - Propane	2	 	024	008	27
2019	HS2017	27111300-  	- - Butanes	0	 	024	008	27
2019	HS2017	27111400-  	- - Ethylene, propylene, butylene and butadiene	0	 	024	008	27
2019	HS2017	27111900-  	- - Other	0	 	024	008	27
2019	HS2017	27112100-  	- - Natural gas	0	 	024	008	27
2019	HS2017	27112900-  	- - Other	0	 	024	008	27
2019	HS2017	27121000-  	- Petroleum jelly	2	 	024	008	27
2019	HS2017	27122000-  	- Paraffin wax containing by weight less than 0.75 % of oil	2	 	024	008	27
2019	HS2017	27129000-  	- Other	2	 	024	008	27
2019	HS2017	27131100-  	- - Not calcined	10	 	024	008	27
2019	HS2017	27131200-  	- - Calcined	10	 	024	008	27
2019	HS2017	27132000-  	- Petroleum bitumen	10	 	024	008	27
2019	HS2017	27139000-  	- Other residues of petroleum oils or of oils obtained from bituminous minerals	10	 	024	008	27
2019	HS2017	27141000-  	- Bituminous or oil shale and tar sands	10	 	024	008	27
2019	HS2017	27149010-  	Not provided	10	 	024	008	27
2019	HS2017	27149090-  	Not provided	10	 	024	008	27
2019	HS2017	27150000-  	Bituminous mixtures based on natural asphalt, on natural bitumen, on petroleum bitumen, on mineral tar or on mineral tar pitch (for example, bituminous mastics, cut-backs).	10	 	024	008	27
2019	HS2017	27160000-  	Electrical energy. (optional heading)	0	 	024	008	27
