年度	關稅版本	HS Code	產品描述	從價稅 %	從量稅	import	export	hs2
2017	HS2017	2501001000-  	- - - Chlorure de sodium pur	15	 	012	008	25
2017	HS2017	2501009110-  	- - - - - Conditionnes pour la vente au detail en emballagesd'une contenance nette n’excedant pas 2 kg.	15	 	012	008	25
2017	HS2017	2501009190-  	- - - - - Autres	15	 	012	008	25
2017	HS2017	2501009200-  	- - - - Eau de mer	15	 	012	008	25
2017	HS2017	2501009300-  	- - - - Sels de bain	15	 	012	008	25
2017	HS2017	2501009400-  	- - - - Sels de conservation	15	 	012	008	25
2017	HS2017	2501009500-  	- - - - Poudre de sel	15	 	012	008	25
2017	HS2017	2501009900-  	- - - - Autres	15	 	012	008	25
2017	HS2017	2502001000-  	- - - Utilisees pour l'extraction du soufre	5	 	012	008	25
2017	HS2017	2502009000-  	- - - Autres	5	 	012	008	25
2017	HS2017	2503001100-  	- - - - Bruts	5	 	012	008	25
2017	HS2017	2503001210-  	- - - - - Obtenu par fusion de soufre natif	5	 	012	008	25
2017	HS2017	2503001220-  	- - - - - Obtenu par grillage des pyrites oud'autres produits mineraux sulfures	5	 	012	008	25
2017	HS2017	2503001230-  	- - - - - Recupere comme sous-produit de la purification de certains gaz	5	 	012	008	25
2017	HS2017	2503009110-  	- - - - - Moule en canons ou en pains	5	 	012	008	25
2017	HS2017	2503009120-  	- - - - - Broye apres solidification	5	 	012	008	25
2017	HS2017	2503009210-  	- - - - - Tamise	5	 	012	008	25
2017	HS2017	2503009220-  	- - - - - Ventile	5	 	012	008	25
2017	HS2017	2503009230-  	- - - - - Micronise	5	 	012	008	25
2017	HS2017	2503009900-  	- - - - Autres	5	 	012	008	25
2017	HS2017	2504101000-  	- - - En poudre	5	 	012	008	25
2017	HS2017	2504102100-  	- - - - Cristallise	5	 	012	008	25
2017	HS2017	2504102200-  	- - - - Amorphe	5	 	012	008	25
2017	HS2017	2504102900-  	- - - - Autres	5	 	012	008	25
2017	HS2017	2504901000-  	- - - Cristallise	5	 	012	008	25
2017	HS2017	2504902000-  	- - - Amorphe	5	 	012	008	25
2017	HS2017	2504909000-  	- - - Autres	5	 	012	008	25
2017	HS2017	2505101000-  	- - - Sables naturels pour usages industriels (de fonderie, de verrerie, de ceramiques et similaires)	5	 	012	008	25
2017	HS2017	2505109000-  	- - - Autres	5	 	012	008	25
2017	HS2017	2505901000-  	- - - Sables naturels pour usages industriels (de fonderie, de verrerie, de ceramiques et similaires)	5	 	012	008	25
2017	HS2017	2505909000-  	- - - Autres	5	 	012	008	25
2017	HS2017	2506101000-  	- - - Bruts ou simplement degrossis	5	 	012	008	25
2017	HS2017	2506102000-  	- - - Pieso quartz pour filsd'electricite	5	 	012	008	25
2017	HS2017	2506109000-  	- - - Autres	5	 	012	008	25
2017	HS2017	2506201000-  	- - - Bruts ou degrossies	5	 	012	008	25
2017	HS2017	2506202000-  	- - - Simplement debitees, par sciage ou autrement, en blocs ou en plaques de forme carree ou rectangulaire	5	 	012	008	25
2017	HS2017	2506209000-  	- - - Autres	5	 	012	008	25
2017	HS2017	2507001100-  	- - - - Extraits et prepares par methode traditionnelle	5	 	012	008	25
2017	HS2017	2507001900-  	- - - - Autres	5	 	012	008	25
2017	HS2017	2507002000-  	- - - Calcines ou pulverises	15	 	012	008	25
2017	HS2017	2508100000-  	- Bentonite	15	 	012	008	25
2017	HS2017	2508301000-  	- - - Bruts	5	 	012	008	25
2017	HS2017	2508309000-  	- - - Autres	5	 	012	008	25
2017	HS2017	2508401000-  	- - - Tfal, ghassoul	5	 	012	008	25
2017	HS2017	2508402000-  	- - - Terres decolorantes et terres a foulon	15	 	012	008	25
2017	HS2017	2508403000-  	- - - Argile de moulage	5	 	012	008	25
2017	HS2017	2508404000-  	- - - Clay permoplast	5	 	012	008	25
2017	HS2017	2508409100-  	- - - - Extraits et prepares par methode traditionnelle	5	 	012	008	25
2017	HS2017	2508409900-  	- - - - Autres	5	 	012	008	25
2017	HS2017	2508501100-  	- - - - Brute	5	 	012	008	25
2017	HS2017	2508501900-  	- - - - Autres	5	 	012	008	25
2017	HS2017	2508502100-  	- - - - Brute	5	 	012	008	25
2017	HS2017	2508502900-  	- - - - Autres	5	 	012	008	25
2017	HS2017	2508503100-  	- - - - Brute	5	 	012	008	25
2017	HS2017	2508503900-  	- - - - Autres	5	 	012	008	25
2017	HS2017	2508601000-  	- - - Brute	5	 	012	008	25
2017	HS2017	2508609000-  	- - - Autres	5	 	012	008	25
2017	HS2017	2508701100-  	- - - - Brute	5	 	012	008	25
2017	HS2017	2508701900-  	- - - - Autres	5	 	012	008	25
2017	HS2017	2508702100-  	- - - - Brute	5	 	012	008	25
2017	HS2017	2508702200-  	- - - - Autres	5	 	012	008	25
2017	HS2017	2509000000-  	Craie.	15	 	012	008	25
2017	HS2017	2510101000-  	- - - Phosphates de calcium naturels	5	 	012	008	25
2017	HS2017	2510102000-  	- - - Phosphates aluminocalciques naturels	5	 	012	008	25
2017	HS2017	2510103000-  	- - - Craies phosphatees	5	 	012	008	25
2017	HS2017	2510201000-  	- - - Phosphates de calcium naturels	5	 	012	008	25
2017	HS2017	2510202000-  	- - - Phosphates aluminocalciques naturels	5	 	012	008	25
2017	HS2017	2510203000-  	- - - Craies phosphatees	5	 	012	008	25
2017	HS2017	2511101000-  	- - - En roche	15	 	012	008	25
2017	HS2017	2511102000-  	- - - Broye ou pulverise	15	 	012	008	25
2017	HS2017	2511200000-  	- Carbonate de baryum naturel (withérite)	15	 	012	008	25
2017	HS2017	2512001000-  	- - - Kieselguhr	15	 	012	008	25
2017	HS2017	2512009100-  	- - - - Tripolite	15	 	012	008	25
2017	HS2017	2512009200-  	- - - - Diatomite	15	 	012	008	25
2017	HS2017	2512009300-  	- - - - Terre de Moler	15	 	012	008	25
2017	HS2017	2512009900-  	- - - - Autres	15	 	012	008	25
2017	HS2017	2513101000-  	- - - Brute ou en morceaux irreguliers, y compris la pierre ponce concassee (graviers de pierre ponce ou « bimskies »)	5	 	012	008	25
2017	HS2017	2513109000-  	- - - Autre	5	 	012	008	25
2017	HS2017	2513201100-  	- - - - Emeri	5	 	012	008	25
2017	HS2017	2513201200-  	- - - - Corindon naturel	5	 	012	008	25
