年度	關稅版本	HS Code	產品描述	從價稅 %	從量稅	import	export	hs2
2017	HS2017	4001101000-  	- - - Plaques, feuilles ou bandes d'une epaisseur egale ou inferieure a 20 mm	5	 	012	008	40
2017	HS2017	4001102000-  	- - - Plaques, feuilles ou bandes d'une epaisseur superieure a 20 mm :	5	 	012	008	40
2017	HS2017	4001109100-  	- - - - Presentee en fûts n’excedant pas 200 L	5	 	012	008	40
2017	HS2017	4001109900-  	- - - - Autres	5	 	012	008	40
2017	HS2017	4001210000-  	- - Feuilles fumées	5	 	012	008	40
2017	HS2017	4001220000-  	- - Caoutchoucs techniquement spécifiés (TSNR)	5	 	012	008	40
2017	HS2017	4001291100-  	- - - - Pour semelles	5	 	012	008	40
2017	HS2017	4001291900-  	- - - - Autres	5	 	012	008	40
2017	HS2017	4001299100-  	- - - - Plaques, feuilles et bandes, autres que les crepes	5	 	012	008	40
2017	HS2017	4001299900-  	- - - - Autres	5	 	012	008	40
2017	HS2017	4001301000-  	- - - Feuilles de crepes	5	 	012	008	40
2017	HS2017	4001309100-  	- - - - Balata	5	 	012	008	40
2017	HS2017	4001309200-  	- - - - Gutta-percha	5	 	012	008	40
2017	HS2017	4001309300-  	- - - - Gomme de guayule	5	 	012	008	40
2017	HS2017	4001309400-  	- - - - Gomme chicle	5	 	012	008	40
2017	HS2017	4001309900-  	- - - - Autres	5	 	012	008	40
2017	HS2017	4002111000-  	- - - Plaques, feuilles ou bandes d'une epaisseur egale ou inferieure a 20 mm	5	 	012	008	40
2017	HS2017	4002112000-  	- - - Plaques, feuilles ou bandes d'une epaisseur superieure a 20 mm	5	 	012	008	40
2017	HS2017	4002119000-  	- - - Autres	5	 	012	008	40
2017	HS2017	4002191000-  	- - - Plaques, feuilles ou bandes d'une epaisseur egale ou inferieure a 20 mm	5	 	012	008	40
2017	HS2017	4002192000-  	- - - Plaques, feuilles ou bandes d'une epaisseur superieure a 20 mm	5	 	012	008	40
2017	HS2017	4002199000-  	- - - Autres	5	 	012	008	40
2017	HS2017	4002201000-  	- - - Plaques, feuilles ou bandes d'une epaisseur egale ou inferieure a 20 mm	5	 	012	008	40
2017	HS2017	4002202000-  	- - - Plaques, feuilles ou bandes d'une epaisseur superieure a 20 mm	5	 	012	008	40
2017	HS2017	4002209000-  	- - - Autres	5	 	012	008	40
2017	HS2017	4002311000-  	- - - Plaques, feuilles ou bandes d'une epaisseur egale ou inferieure a 20 mm	5	 	012	008	40
2017	HS2017	4002312000-  	- - - Plaques, feuilles ou bandes d'une epaisseur superieure a 20 mm	5	 	012	008	40
2017	HS2017	4002319000-  	- - - Autres	5	 	012	008	40
2017	HS2017	4002391000-  	- - - Plaques, feuilles ou bandes d'une epaisseur egale ou inferieure a 20 mm	5	 	012	008	40
2017	HS2017	4002392000-  	- - - Plaques, feuilles ou bandes d'une epaisseur superieure a 20 mm	5	 	012	008	40
2017	HS2017	4002399000-  	- - - Autres	5	 	012	008	40
2017	HS2017	4002411000-  	- - - Plaques, feuilles ou bandes d'une epaisseur egale ou inferieure a 20 mm	5	 	012	008	40
2017	HS2017	4002412000-  	- - - Plaques, feuilles ou bandes d'une epaisseur superieure a 20 mm	5	 	012	008	40
2017	HS2017	4002419000-  	- - - Autres	5	 	012	008	40
2017	HS2017	4002491000-  	- - - Plaques, feuilles ou bandes d'une epaisseur egale ou inferieure a 20 mm	5	 	012	008	40
2017	HS2017	4002492000-  	- - - Plaques, feuilles ou bandes d'une epaisseur superieure a 20 mm	5	 	012	008	40
2017	HS2017	4002499000-  	- - - Autres	5	 	012	008	40
2017	HS2017	4002511000-  	- - - Plaques, feuilles ou bandes d'une epaisseur egale ou inferieure a 20 mm	5	 	012	008	40
2017	HS2017	4002512000-  	- - - Plaques, feuilles ou bandes d'une epaisseur superieure a 20 mm	5	 	012	008	40
2017	HS2017	4002519000-  	- - - Autres	5	 	012	008	40
2017	HS2017	4002591000-  	- - - Plaques, feuilles ou bandes d'une epaisseur egale ou inferieure a 20 mm	5	 	012	008	40
2017	HS2017	4002592000-  	- - - Plaques, feuilles ou bandes d'une epaisseur superieure a 20 mm	5	 	012	008	40
