年度	關稅版本	HS Code	產品描述	從價稅 %	從量稅	import	export	hs2
2017	HS2017	4701001000-  	- - - Pates thermomecaniques de bois	5	 	012	008	47
2017	HS2017	4701009000-  	- - - Autres	5	 	012	008	47
2017	HS2017	4702001000-  	- - - Pour la fabrication de fibres textiles artificielles	5	 	012	008	47
2017	HS2017	4702009100-  	- - - - Au sulfate ou a la soude	5	 	012	008	47
2017	HS2017	4702009900-  	- - - - Autres	5	 	012	008	47
2017	HS2017	4703111000-  	- - - Pour la fabrication de serviettes hygieniques ou de couches bebes	5	 	012	008	47
2017	HS2017	4703119000-  	- - - Autres	5	 	012	008	47
2017	HS2017	4703191000-  	- - - Pour la fabrication de serviettes hygieniques ou de couches bebes	5	 	012	008	47
2017	HS2017	4703199000-  	- - - Autres	5	 	012	008	47
2017	HS2017	4703211000-  	- - - Pour la fabrication de serviettes hygieniques ou de couches bebes	5	 	012	008	47
2017	HS2017	4703219000-  	- - - Autres	5	 	012	008	47
2017	HS2017	4703291000-  	- - - Pour la fabrication de serviettes hygieniques ou de couches bebes	5	 	012	008	47
2017	HS2017	4703299000-  	- - - Autres	5	 	012	008	47
2017	HS2017	4704111000-  	- - - Pour la fabrication de serviettes hygieniques ou de couches bebes	5	 	012	008	47
2017	HS2017	4704119000-  	- - - Autres	5	 	012	008	47
2017	HS2017	4704191000-  	- - - Pour la fabrication de serviettes hygieniques ou de couches bebes	5	 	012	008	47
2017	HS2017	4704199000-  	- - - Autres	5	 	012	008	47
2017	HS2017	4704211000-  	- - - Pour la fabrication de serviettes hygieniques ou de couches bebes	5	 	012	008	47
2017	HS2017	4704219000-  	- - - Autres	5	 	012	008	47
2017	HS2017	4704291000-  	- - - Pour la fabrication de serviettes hygieniques ou de couches bebes	5	 	012	008	47
2017	HS2017	4704299000-  	- - - Autres	5	 	012	008	47
2017	HS2017	4705001000-  	- - - De coniferes	5	 	012	008	47
2017	HS2017	4705009000-  	- - - Autres	5	 	012	008	47
2017	HS2017	4706100000-  	- Pâtes de linters de coton	5	 	012	008	47
2017	HS2017	4706200000-  	- Pâtes de fibres obtenues à partir de papier ou de carton recyclés (déchets et rebuts)	5	 	012	008	47
2017	HS2017	4706301000-  	- - - Pate chimique de bambou	5	 	012	008	47
2017	HS2017	4706309100-  	- - - - Pate mecanique de bambou	5	 	012	008	47
2017	HS2017	4706309200-  	- - - - Pate mi-chimique de bambou	5	 	012	008	47
2017	HS2017	4706911000-  	- - - Pates de fibres vegetales	5	 	012	008	47
2017	HS2017	4706919100-  	- - - - De chiffons	5	 	012	008	47
2017	HS2017	4706919900-  	- - - - Autres	5	 	012	008	47
2017	HS2017	4706921000-  	- - - Pates de fibres vegetales	5	 	012	008	47
2017	HS2017	4706929100-  	- - - - De chiffons	5	 	012	008	47
2017	HS2017	4706929900-  	- - - - Autres	5	 	012	008	47
2017	HS2017	4706931000-  	- - - Pates de fibres vegetales	5	 	012	008	47
2017	HS2017	4706939100-  	- - - - De chiffons	5	 	012	008	47
2017	HS2017	4706939900-  	- - - - Autres	5	 	012	008	47
2017	HS2017	4707100000-  	- Papiers ou cartons Kraft écrus ou papiers ou cartons ondulés	5	 	012	008	47
2017	HS2017	4707200000-  	- Autres papiers ou cartons obtenus principalement à partir de pâte chimique blanchie, non colorés dans la masse	5	 	012	008	47
2017	HS2017	4707301000-  	- - - Vieux journaux, revues, periodiques et imprimes publicitaires	5	 	012	008	47
2017	HS2017	4707309000-  	- - - Autres	5	 	012	008	47
2017	HS2017	4707901000-  	- - - Non tries	5	 	012	008	47
2017	HS2017	4707902000-  	- - - Tries	5	 	012	008	47
