年度	關稅版本	HS Code	產品描述	從價稅 %	從量稅	import	export	hs2
2017	HS2017	3401111100-  	- - - - Savons legers ou flottants pour le bain et les savons desodorisants	30	 	012	008	34
2017	HS2017	3401111200-  	- - - - Savons dits de glycerine	30	 	012	008	34
2017	HS2017	3401111300-  	- - - - Savons a barbe	30	 	012	008	34
2017	HS2017	3401111400-  	- - - - Savons a usages medicaux	30	 	012	008	34
2017	HS2017	3401111500-  	- - - - Savons desinfectants	30	 	012	008	34
2017	HS2017	3401111600-  	- - - - Savons abrasifs	30	 	012	008	34
2017	HS2017	3401111700-  	- - - - A usage cosmetique fait a main et fabrique a base de pated'olives pressees	30	 	012	008	34
2017	HS2017	3401111900-  	- - - - Autres savons de toilette	30	 	012	008	34
2017	HS2017	3401112000-  	- - - Papier, ouates, feutres et nontisses, impregnes, enduits ou recouverts de savon ou de detergents	30	 	012	008	34
2017	HS2017	3401113000-  	- - - Produits et preparations organiques tensio-actifs en barres, en pains, en morceaux ou en sujets frappes	30	 	012	008	34
2017	HS2017	3401191000-  	- - - Produits et preparations tensio-actifs a usage de savon	30	 	012	008	34
2017	HS2017	3401192100-  	- - - - Papiers impregnes, enduits ou recouverts de savon ou de detergents	30	 	012	008	34
2017	HS2017	3401192200-  	- - - - Ouates impregnees, enduites ou recouvertes de savon ou de detergents	30	 	012	008	34
2017	HS2017	3401192300-  	- - - - Feutres impregnes, enduits ou recouverts de savon ou de detergents	30	 	012	008	34
2017	HS2017	3401192400-  	- - - - Non tisses impregnes, enduits ou recouverts de savon ou de detergents	30	 	012	008	34
2017	HS2017	3401199000-  	- - - Autres	30	 	012	008	34
2017	HS2017	3401201000-  	- - - Copeaux de savons destines a subir des ouvraisons ou des transformations complementaires	15	 	012	008	34
2017	HS2017	3401209100-  	- - - - Sous forme liquide	30	 	012	008	34
2017	HS2017	3401209200-  	- - - - Sous forme de poudre	30	 	012	008	34
2017	HS2017	3401209900-  	- - - - Autres	30	 	012	008	34
2017	HS2017	3401300000-  	- Produits et préparations organiques tensio-actifs destinés au lavage de la peau, sous forme de liquide ou de crème, conditionnés pour la vente au détail, même contenant du savon	30	 	012	008	34
2017	HS2017	3402111000-  	- - - Conditionnes pour la vente au detail	30	 	012	008	34
2017	HS2017	3402119000-  	- - - Autres	30	 	012	008	34
2017	HS2017	3402121000-  	- - - Conditionnes pour la vente au detail	30	 	012	008	34
2017	HS2017	3402129000-  	- - - Autres	30	 	012	008	34
2017	HS2017	3402131000-  	- - - Conditionnes pour la vente au detail	30	 	012	008	34
2017	HS2017	3402139000-  	- - - Autres	30	 	012	008	34
2017	HS2017	3402191100-  	- - - - Conditionnes pour la vente au detail	30	 	012	008	34
2017	HS2017	3402191200-  	- - - - Autres	30	 	012	008	34
2017	HS2017	3402199100-  	- - - - Conditionnes pour la vente au detail	30	 	012	008	34
2017	HS2017	3402199900-  	- - - - Autres	30	 	012	008	34
2017	HS2017	3402201000-  	- - - Preparations pour laver la vaisselle ou les ustensiles de cuisine, conditionnees pour la vente au detail	30	 	012	008	34
2017	HS2017	3402202000-  	- - - Preparations de nettoyage destinees a l'entretien des sols, des vitres ou d'autres surfaces, conditionnees pour la vente au detail	30	 	012	008	34
2017	HS2017	3402203000-  	- - - Preparations de lavage employees pour le trempage (prelavage), le rinçage ou le blanchiment du linge, conditionnees pour la vente au detail	30	 	012	008	34
2017	HS2017	3402204000-  	- - - Preparations pour nettoyage des appareils sanitaires, conditionnees pour la vente au detail	30	 	012	008	34
2017	HS2017	3402209000-  	- - - Autres preparations conditionnees pour la vente au detail	30	 	012	008	34
2017	HS2017	3402901000-  	- - - Utilisees a des fins industrielles	30	 	012	008	34
2017	HS2017	3402902000-  	- - - Preparations pour nettoyage des appareils sanitaires	30	 	012	008	34
2017	HS2017	3402903000-  	- - - Produits et preparations organiques tensio-actifs pour le lavage de la peau, non conditionnes pour la vente au detail	30	 	012	008	34
2017	HS2017	3402909000-  	- - - Autres	30	 	012	008	34
2017	HS2017	3403111000-  	- - - A la sortie des usines exercees	0	 	012	008	34
2017	HS2017	3403112000-  	- - - A l'importation	15	 	012	008	34
2017	HS2017	3403191000-  	- - - A la sortie des usines exercees	0	 	012	008	34
2017	HS2017	3403192100-  	- - - - Preparations lubrifiantes destinees a reduire la friction entre les parties ou pieces mobiles de machines, vehicules, vehicules aeriens ou autres dispositifs, appareils ou instruments	15	 	012	008	34
2017	HS2017	3403192200-  	- - - - Huiles et graisses d'etirage	15	 	012	008	34
2017	HS2017	3403192300-  	- - - - Huiles de coupe	15	 	012	008	34
2017	HS2017	3403192400-  	- - - - Preparations pour le degrippage des ecrous	15	 	012	008	34
2017	HS2017	3403192500-  	- - - - Preparations antirouille ou anticorrosion	15	 	012	008	34
2017	HS2017	3403192600-  	- - - - Preparations pour le demoulage a base de lubrifiants	15	 	012	008	34
2017	HS2017	3403192900-  	- - - - Autres	15	 	012	008	34
2017	HS2017	3403910000-  	- - Préparations pour le traitement des matières textiles, du cuir, des pelleteries ou d'autres matières	15	 	012	008	34
2017	HS2017	3403991000-  	- - - Preparations lubrifiantes destinees a reduire la friction entre les parties ou pieces mobiles de machines, vehicules, vehicules aeriens ou autres dispositifs, appareils ou instruments	15	 	012	008	34
2017	HS2017	3403992000-  	- - - Huiles et graisses d'etirage	15	 	012	008	34
2017	HS2017	3403993000-  	- - - Huiles de coupe	15	 	012	008	34
2017	HS2017	3403994000-  	- - - Preparations pour le degrippage des ecrous	15	 	012	008	34
2017	HS2017	3403995000-  	- - - Preparations antirouille ou anticorrosion	15	 	012	008	34
2017	HS2017	3403996000-  	- - - Preparations pour le demoulage a base de lubrifiants	15	 	012	008	34
2017	HS2017	3403999000-  	- - - Autres	15	 	012	008	34
2017	HS2017	3404201000-  	- - - Preparees non emulsionnees et sans solvant	15	 	012	008	34
2017	HS2017	3404209000-  	- - - Autres, y compris celles solubles dans l’eau	15	 	012	008	34
2017	HS2017	3404901000-  	- - - Cires a cacheter	15	 	012	008	34
2017	HS2017	3404909100-  	- - - - Preparees non emulsionnees et sans solvant	15	 	012	008	34
2017	HS2017	3404909910-  	- - - - - De polyethylene	15	 	012	008	34
2017	HS2017	3404909990-  	- - - - - Autres	15	 	012	008	34
2017	HS2017	3405101100-  	- - - - Conditionnes pour la vente au detail	30	 	012	008	34
2017	HS2017	3405101900-  	- - - - Autres	30	 	012	008	34
2017	HS2017	3405102000-  	- - - - Pour cuir	30	 	012	008	34
2017	HS2017	3405200000-  	- Encaustiques et préparations similaires pour l'entretien des meubles en bois, des parquets ou d'autres boiseries	30	 	012	008	34
2017	HS2017	3405300000-  	- Brillants et préparations similaires pour carrosseries, autres que les brillants pour métaux	30	 	012	008	34
2017	HS2017	3405400000-  	- Pâtes, poudres et autres préparations à récurer	30	 	012	008	34
2017	HS2017	3405901000-  	- - - Preparations a base de cires vegetales, de proteines et de resines, destinees exclusivement au lustrage des agrumes	30	 	012	008	34
2017	HS2017	3405902000-  	- - - Brillants pour metaux	30	 	012	008	34
2017	HS2017	3405909100-  	- - - - Encaustiques	30	 	012	008	34
2017	HS2017	3405909900-  	- - - - Autres	30	 	012	008	34
2017	HS2017	3406001000-  	- - - Des types utilises comme source de lumiere, non colores, ni parfumes	30	 	012	008	34
2017	HS2017	3406002000-  	- - - Des types utilises pour la decoration ou la celebrationd'un evenement festif memes colores ou parfumes	30	 	012	008	34
2017	HS2017	3406003000-  	- - - Pour autres usages	30	 	012	008	34
2017	HS2017	3407001100-  	- - - - Pour l'amusement des enfants	30	 	012	008	34
2017	HS2017	3407001200-  	- - - - Autres pates a modeler	30	 	012	008	34
2017	HS2017	3407002000-  	"- - - Compositions dites ""cires pour l'art dentaire"""	15	 	012	008	34
2017	HS2017	3407003000-  	- - - Autres compositions pour l'art dentaire, a base de platre	15	 	012	008	34
