年度	關稅版本	HS Code	產品描述	從價稅 %	從量稅	import	export	hs2
2017	HS2017	2901101000-  	- - - Ethane	15	 	012	008	29
2017	HS2017	2901102000-  	- - - Butanes	15	 	012	008	29
2017	HS2017	2901103100-  	- - - - Pentanes	15	 	012	008	29
2017	HS2017	2901103200-  	- - - - Hexanes	15	 	012	008	29
2017	HS2017	2901103300-  	- - - - Heptanes	15	 	012	008	29
2017	HS2017	2901104100-  	- - - - Nonanes	15	 	012	008	29
2017	HS2017	2901104200-  	- - - - Decanes	15	 	012	008	29
2017	HS2017	2901104300-  	- - - - Penta-decanes	15	 	012	008	29
2017	HS2017	2901105100-  	- - - - Triacontanes	15	 	012	008	29
2017	HS2017	2901105200-  	- - - - Hexa-octanes	15	 	012	008	29
2017	HS2017	2901109000-  	- - - Autres hydrocarbures acycliques satures	15	 	012	008	29
2017	HS2017	2901210000-  	- - Ethylène	5	 	012	008	29
2017	HS2017	2901220000-  	- - Propène (propylène)	15	 	012	008	29
2017	HS2017	2901230000-  	- - Butène (butylène) et ses isomères	15	 	012	008	29
2017	HS2017	2901240000-  	- - Buta-1,3-diène et isoprène	15	 	012	008	29
2017	HS2017	2901291100-  	- - - - Pentenes	15	 	012	008	29
2017	HS2017	2901291200-  	- - - - Hexenes	15	 	012	008	29
2017	HS2017	2901291300-  	- - - - Heptenes	15	 	012	008	29
2017	HS2017	2901291400-  	- - - - Octenes	15	 	012	008	29
2017	HS2017	2901292000-  	- - - Propadiene (allene)	15	 	012	008	29
2017	HS2017	2901293000-  	- - - Buta-1,2-diene (1,2-butadiene, methylallene)	15	 	012	008	29
2017	HS2017	2901294000-  	- - - 2-methylbuta-1,3-diene (isoprene)	15	 	012	008	29
2017	HS2017	2901295000-  	- - - Acetylene	15	 	012	008	29
2017	HS2017	2901296100-  	- - - - Propyne (allylene ou methylacetylene)	15	 	012	008	29
2017	HS2017	2901296200-  	- - - - Butyne (ethylacetylene)	15	 	012	008	29
2017	HS2017	2901297000-  	- - - Vinylacetylene	15	 	012	008	29
2017	HS2017	2901299000-  	- - - Autres	15	 	012	008	29
2017	HS2017	2902110000-  	- - Cyclohexane	15	 	012	008	29
2017	HS2017	2902191100-  	- - - - Cyclopropane	15	 	012	008	29
2017	HS2017	2902191200-  	- - - - Cyclobutane	15	 	012	008	29
2017	HS2017	2902191300-  	- - - - Cyclopentane	15	 	012	008	29
2017	HS2017	2902192000-  	- - - Decahydronaphtalene	15	 	012	008	29
2017	HS2017	2902193100-  	- - - - Cyclobutene	15	 	012	008	29
2017	HS2017	2902193200-  	- - - - Cyclopentene	15	 	012	008	29
2017	HS2017	2902193300-  	- - - - Cyclohexene	15	 	012	008	29
2017	HS2017	2902193400-  	- - - - Cyclo-octatetraene	15	 	012	008	29
2017	HS2017	2902193500-  	- - - - Azulene	15	 	012	008	29
2017	HS2017	2902194000-  	- - - Pinene	15	 	012	008	29
2017	HS2017	2902195000-  	- - - Camphene	15	 	012	008	29
2017	HS2017	2902196000-  	- - - Limonene	15	 	012	008	29
2017	HS2017	2902199000-  	- - - Autres	15	 	012	008	29
2017	HS2017	2902200000-  	- Benzène	15	 	012	008	29
2017	HS2017	2902300000-  	- Toluène	15	 	012	008	29
2017	HS2017	2902410000-  	- - o-Xylène	15	 	012	008	29
2017	HS2017	2902420000-  	- - m-Xylène	15	 	012	008	29
2017	HS2017	2902430000-  	- - p-Xylène	15	 	012	008	29
