年度	關稅版本	HS Code	產品描述	從價稅 %	從量稅	import	export	hs2
2017	HS2017	1601001000-  	- - - De viande	30	 	012	008	16
2017	HS2017	1601002000-  	- - - De foie	30	 	012	008	16
2017	HS2017	1601003000-  	- - - De volaille	30	 	012	008	16
2017	HS2017	1601009000-  	- - - Autres	30	 	012	008	16
2017	HS2017	1602100000-  	- Préparations homogénéisées	30	 	012	008	16
2017	HS2017	1602201000-  	- - - De foiesd'oie ou de canard	30	 	012	008	16
2017	HS2017	1602209000-  	- - - Autres	30	 	012	008	16
2017	HS2017	1602311000-  	- - - Non cuits	30	 	012	008	16
2017	HS2017	1602319000-  	- - - Autres	30	 	012	008	16
2017	HS2017	1602321000-  	- - - Non cuits	30	 	012	008	16
2017	HS2017	1602329000-  	- - - Autres	30	 	012	008	16
2017	HS2017	1602391000-  	- - - Non cuits	30	 	012	008	16
2017	HS2017	1602399000-  	- - - Autres	30	 	012	008	16
2017	HS2017	1602410000-  	- - Jambons et leurs morceaux	30	 	012	008	16
2017	HS2017	1602420000-  	- - Epaules et leurs morceaux	30	 	012	008	16
2017	HS2017	1602490000-  	- - Autres, y compris les mélanges	30	 	012	008	16
2017	HS2017	1602501000-  	- - - Non cuits	30	 	012	008	16
2017	HS2017	1602509000-  	- - - Autres	30	 	012	008	16
2017	HS2017	1602901100-  	- - - - Preparations de sang de tous animaux	30	 	012	008	16
2017	HS2017	1602901200-  	- - - - Autres, des especes caprine, camelide ou equide	30	 	012	008	16
2017	HS2017	1602901300-  	- - - - Autres, de gibier ou de lapin	30	 	012	008	16
2017	HS2017	1602901400-  	- - - - Autres, de l'espece ovine	30	 	012	008	16
2017	HS2017	1602901900-  	- - - - Autres	30	 	012	008	16
2017	HS2017	1602909100-  	- - - - Preparations de sang de tous animaux	30	 	012	008	16
2017	HS2017	1602909200-  	- - - - Autres, des especes caprine, camelide ou equide	30	 	012	008	16
2017	HS2017	1602909300-  	- - - - Autres, de gibier ou de lapin	30	 	012	008	16
