年度	關稅版本	HS Code	產品描述	從價稅 %	從量稅	import	export	hs2
2017	HS2017	1101001110-  	- - - - - Farine de ble moulue par methode traditionnelle et conditionne dans des sacs ou paquet n’excedant pas 10 kg	30	 	012	008	11
2017	HS2017	1101001190-  	- - - - - Autres	30	 	012	008	11
2017	HS2017	1101001200-  	- - - - De froment tendre	30	 	012	008	11
2017	HS2017	1101002000-  	- - - De meteil	30	 	012	008	11
2017	HS2017	1102200000-  	- Farine de maïs	30	 	012	008	11
2017	HS2017	1102901100-  	- - - - Farine de seigle moulue par methode traditionnelle et conditionnee dans des sacs ou paquet n’excedant pas 10 kg	30	 	012	008	11
2017	HS2017	1102901900-  	- - - - Autres	30	 	012	008	11
2017	HS2017	1102909110-  	- - - - - Farined'orge moulue par methode traditionnelle et conditionnee dans des sacs ou paquet n’excedant pas 10 kg	30	 	012	008	11
2017	HS2017	1102909190-  	- - - - - Autres	30	 	012	008	11
2017	HS2017	1102909200-  	- - - -d'avoine	30	 	012	008	11
2017	HS2017	1102909310-  	- - - - - Farine de riz moulue par methode traditionnelle et conditionnee dans des sacs ou paquet n’excedant pas 10 kg	30	 	012	008	11
2017	HS2017	1102909390-  	- - - - - Autres	30	 	012	008	11
2017	HS2017	1102909900-  	- - - - Autres	30	 	012	008	11
2017	HS2017	1103111100-  	- - - - Gruaux de ble prepare par methode traditionnelle et conditionne dans des sacs ou paquet n’excedant pas 10 kg	30	 	012	008	11
2017	HS2017	1103111910-  	- - - - - De froment (ble) dur	30	 	012	008	11
2017	HS2017	1103111920-  	- - - - - De froment (ble) tendre et d epeautre	30	 	012	008	11
2017	HS2017	1103112100-  	- - - - Semoules de ble prepare par methode traditionnelle et conditionne dans des sacs ou paquet n’excedant pas 10 kg	30	 	012	008	11
2017	HS2017	1103112910-  	- - - - - De froment (ble) dur	30	 	012	008	11
2017	HS2017	1103112920-  	- - - - - De froment (ble) tendre et d epeautre	30	 	012	008	11
2017	HS2017	1103131100-  	- - - - Gruaux	30	 	012	008	11
2017	HS2017	1103131200-  	- - - - semoules	30	 	012	008	11
2017	HS2017	1103139100-  	- - - - Gruaux	30	 	012	008	11
2017	HS2017	1103139200-  	- - - - semoules	30	 	012	008	11
2017	HS2017	1103191100-  	- - - - Gruaux	30	 	012	008	11
2017	HS2017	1103191200-  	- - - - Semoules	30	 	012	008	11
2017	HS2017	1103192110-  	- - - - - Gruauxd'orge preparee par methode traditionnelle et conditionne dans des sacs ou paquet n’excedant pas 10 kg	30	 	012	008	11
2017	HS2017	1103192190-  	- - - - - Autres	30	 	012	008	11
2017	HS2017	1103192210-  	- - - - - Semouled'orge preparee par methode traditionnelle et conditionne dans des sacs ou paquet n’excedant pas 10 kg	30	 	012	008	11
2017	HS2017	1103192290-  	- - - - - Autres	30	 	012	008	11
2017	HS2017	1103193100-  	- - - - Gruaux	30	 	012	008	11
2017	HS2017	1103193200-  	- - - - Semoules	30	 	012	008	11
2017	HS2017	1103194100-  	- - - - Gruaux	30	 	012	008	11
2017	HS2017	1103194200-  	- - - - Semoules	30	 	012	008	11
2017	HS2017	1103199100-  	- - - - Gruaux	30	 	012	008	11
2017	HS2017	1103199200-  	- - - - Semoules	30	 	012	008	11
2017	HS2017	1103201000-  	- - - de seigle	30	 	012	008	11
2017	HS2017	1103202000-  	- - -d'orge	30	 	012	008	11
2017	HS2017	1103203000-  	- - -d'avoine	30	 	012	008	11
2017	HS2017	1103204000-  	- - - de maïs	30	 	012	008	11
2017	HS2017	1103205000-  	- - - de riz	30	 	012	008	11
2017	HS2017	1103206100-  	- - - - dur	30	 	012	008	11
2017	HS2017	1103206200-  	- - - - tendre	30	 	012	008	11
2017	HS2017	1103206900-  	- - - - Autres	30	 	012	008	11
2017	HS2017	1103209000-  	- - - Autres	30	 	012	008	11
2017	HS2017	1104121000-  	- - - Grains aplatis	30	 	012	008	11
2017	HS2017	1104122000-  	- - - Flocons	30	 	012	008	11
2017	HS2017	1104191000-  	- - - de froment (ble)	30	 	012	008	11
2017	HS2017	1104192000-  	- - - de seigle	30	 	012	008	11
2017	HS2017	1104193000-  	- - - de maïs	30	 	012	008	11
2017	HS2017	1104194100-  	- - - - grains aplatis	30	 	012	008	11
2017	HS2017	1104194200-  	- - - - flocons	30	 	012	008	11
2017	HS2017	1104195000-  	- - - De sarrasin	30	 	012	008	11
2017	HS2017	1104196000-  	- - - De riz	30	 	012	008	11
2017	HS2017	1104199000-  	- - - Autres	30	 	012	008	11
2017	HS2017	1104220000-  	- - D'avoine	30	 	012	008	11
2017	HS2017	1104230000-  	- - De maïs	30	 	012	008	11
2017	HS2017	1104291000-  	- - - D'orge	30	 	012	008	11
2017	HS2017	1104292000-  	- - - De froment (ble)	30	 	012	008	11
2017	HS2017	1104293000-  	- - - De seigle	30	 	012	008	11
2017	HS2017	1104299000-  	- - - D'autres cereales	30	 	012	008	11
2017	HS2017	1104300000-  	- Germes de céréales, entiers, aplatis, en flocons ou moulus	30	 	012	008	11
2017	HS2017	1105100000-  	- Farine, semoule et poudre	30	 	012	008	11
2017	HS2017	1105200000-  	- Flocons, granulés et agglomérés sous forme de pellets	30	 	012	008	11
2017	HS2017	1106101000-  	- - - Prepares par methode traditionnelle et conditionnes dans des sacs ou paquet n’excedant pas 10 kg	30	 	012	008	11
2017	HS2017	1106109100-  	- - - - De pois	30	 	012	008	11
2017	HS2017	1106109200-  	- - - - D'haricots	30	 	012	008	11
2017	HS2017	1106109300-  	- - - - De lentilles	30	 	012	008	11
2017	HS2017	1106109900-  	- - - - D'autres legumes a cosse sec du N 07,13	30	 	012	008	11
2017	HS2017	1106201000-  	- - - Denaturees	30	 	012	008	11
2017	HS2017	1106209000-  	- - - Autres	30	 	012	008	11
2017	HS2017	1106301000-  	- - - De bananes	30	 	012	008	11
2017	HS2017	1106302000-  	- - - De noix de coco	30	 	012	008	11
2017	HS2017	1106303000-  	- - - D'amandes	30	 	012	008	11
2017	HS2017	1106304000-  	- - - De dattes	30	 	012	008	11
2017	HS2017	1106309000-  	- - - D'autres produits du Chapitre 8	30	 	012	008	11
2017	HS2017	1107101100-  	- - - - Presente sous forme de farine	30	 	012	008	11
2017	HS2017	1107101900-  	- - - - Autres	30	 	012	008	11
2017	HS2017	1107109100-  	- - - - Presente sous forme de farine	30	 	012	008	11
2017	HS2017	1107109900-  	- - - - Autres	30	 	012	008	11
2017	HS2017	1107200000-  	- Torréfié	30	 	012	008	11
2017	HS2017	1108110000-  	- - Amidon de froment (blé)	30	 	012	008	11
2017	HS2017	1108120000-  	- - Amidon de maïs	30	 	012	008	11
2017	HS2017	1108130000-  	- - Fécule de pommes de terre	30	 	012	008	11
2017	HS2017	1108140000-  	- - Fécule de manioc (cassave)	30	 	012	008	11
2017	HS2017	1108191000-  	- - - De riz	30	 	012	008	11
2017	HS2017	1108199000-  	- - - Autres	30	 	012	008	11
2017	HS2017	1108200000-  	- Inuline	30	 	012	008	11
2017	HS2017	1109001000-  	- - - Sous forme liquide	30	 	012	008	11
2017	HS2017	1109002000-  	- - - Sous forme de poudre	30	 	012	008	11
2017	HS2017	1109009000-  	- - - Sous autres formes	30	 	012	008	11
