年度	關稅版本	HS Code	產品描述	從價稅 %	從量稅	import	export	hs2
2017	HS2017	0201101100-  	- - - - De veaux	30	 	012	008	02
2017	HS2017	0201101900-  	- - - -d'autres bovins domestiques	30	 	012	008	02
2017	HS2017	0201102000-  	- - - De buffles	30	 	012	008	02
2017	HS2017	0201109000-  	- - -d'autres bovins	30	 	012	008	02
2017	HS2017	0201201000-  	- - - De veaux de l’espece domestique	30	 	012	008	02
2017	HS2017	0201202000-  	- - -d'autres bovins domestiques	30	 	012	008	02
2017	HS2017	0201203000-  	- - - De buffles	30	 	012	008	02
2017	HS2017	0201209000-  	- - -d'autres bovins	30	 	012	008	02
2017	HS2017	0201301100-  	- - - - De l’espece domestique	30	 	012	008	02
2017	HS2017	0201301200-  	- - - - De buffles	30	 	012	008	02
2017	HS2017	0201301900-  	- - - -d'autres bovins	30	 	012	008	02
2017	HS2017	0201302100-  	- - - - De l’espece domestique	30	 	012	008	02
2017	HS2017	0201302200-  	- - - - De buffles	30	 	012	008	02
2017	HS2017	0201302900-  	- - - -d'autres bovins	30	 	012	008	02
2017	HS2017	0201309100-  	- - - - De l’espece domestique	30	 	012	008	02
2017	HS2017	0201309200-  	- - - - De buffles	30	 	012	008	02
2017	HS2017	0201309900-  	- - - -d'autres bovins	30	 	012	008	02
2017	HS2017	0202101100-  	- - - - De veaux	30	 	012	008	02
2017	HS2017	0202101900-  	- - - -d'autres bovins domestiques	30	 	012	008	02
2017	HS2017	0202102000-  	- - - De buffles	30	 	012	008	02
2017	HS2017	0202109000-  	- - -d'autres bovins	30	 	012	008	02
2017	HS2017	0202201000-  	- - - De veaux de l’espece domestique	30	 	012	008	02
2017	HS2017	0202202000-  	- - -d'autres bovins domestiques	30	 	012	008	02
2017	HS2017	0202203000-  	- - - De buffles	30	 	012	008	02
2017	HS2017	0202209100-  	- - - - De veaux de l’espece domestique	30	 	012	008	02
2017	HS2017	0202209200-  	- - - -d'autres bovins domestiques	30	 	012	008	02
2017	HS2017	0202209300-  	- - - - De buffles	30	 	012	008	02
2017	HS2017	0202209900-  	- - - -d'autres bovins	30	 	012	008	02
2017	HS2017	0202301100-  	- - - - De l’espece domestique	30	 	012	008	02
2017	HS2017	0202301200-  	- - - - De buffles	30	 	012	008	02
2017	HS2017	0202301900-  	- - - -d'autres bovins	30	 	012	008	02
2017	HS2017	0202302100-  	- - - - De l’espece domestique	30	 	012	008	02
2017	HS2017	0202302200-  	- - - - De buffles	30	 	012	008	02
2017	HS2017	0202302900-  	- - - -d'autres bovins	30	 	012	008	02
2017	HS2017	0202309100-  	- - - - De l’espece domestique	30	 	012	008	02
2017	HS2017	0202309200-  	- - - - De buffles	30	 	012	008	02
2017	HS2017	0202309900-  	- - - -d'autres bovins	30	 	012	008	02
2017	HS2017	0203110000-  	- - En carcasses ou demi-carcasses	30	 	012	008	02
2017	HS2017	0203121000-  	- - - Jambons et morceaux de jambons	30	 	012	008	02
2017	HS2017	0203122000-  	- - - Epaules et morceauxd'epaules	30	 	012	008	02
2017	HS2017	0203190000-  	- - Autres	30	 	012	008	02
2017	HS2017	0203210000-  	- - En carcasses ou demi-carcasses	30	 	012	008	02
2017	HS2017	0203221000-  	- - - De l’espece domestique	30	 	012	008	02
2017	HS2017	0203229000-  	- - - Autres	30	 	012	008	02
2017	HS2017	0203290000-  	- - Autres	30	 	012	008	02
2017	HS2017	0204101000-  	- - - De l’espece domestique	30	 	012	008	02
2017	HS2017	0204109000-  	- - - Autres	30	 	012	008	02
2017	HS2017	0204211000-  	- - - De l’espece domestique	30	 	012	008	02
2017	HS2017	0204219000-  	- - - Autres	30	 	012	008	02
2017	HS2017	0204221100-  	- - - -d'agneau	30	 	012	008	02
2017	HS2017	0204221900-  	- - - - Autres	30	 	012	008	02
2017	HS2017	0204229000-  	- - - Autres	30	 	012	008	02
2017	HS2017	0204231100-  	- - - - De l’espece domestique	30	 	012	008	02
2017	HS2017	0204231900-  	- - - - Autres	30	 	012	008	02
2017	HS2017	0204232100-  	- - - - De l’espece domestique	30	 	012	008	02
2017	HS2017	0204232900-  	- - - - Autres	30	 	012	008	02
2017	HS2017	0204239100-  	- - - - De l’espece domestique	30	 	012	008	02
2017	HS2017	0204239900-  	- - - - Autres	30	 	012	008	02
2017	HS2017	0204301000-  	- - - De l’espece domestique	30	 	012	008	02
2017	HS2017	0204309000-  	- - - Autres	30	 	012	008	02
2017	HS2017	0204411000-  	- - - De l’espece domestique	30	 	012	008	02
2017	HS2017	0204419000-  	- - - Autres	30	 	012	008	02
2017	HS2017	0204421100-  	- - - -d'agneau	30	 	012	008	02
2017	HS2017	0204421900-  	- - - - Autres	30	 	012	008	02
2017	HS2017	0204429000-  	- - - Autres	30	 	012	008	02
2017	HS2017	0204431100-  	- - - - De l’espece domestique	30	 	012	008	02
2017	HS2017	0204431900-  	- - - - Autres	30	 	012	008	02
2017	HS2017	0204432100-  	- - - - De l’espece domestique	30	 	012	008	02
2017	HS2017	0204432900-  	- - - - Autres	30	 	012	008	02
2017	HS2017	0204439100-  	- - - - De l’espece domestique	30	 	012	008	02
2017	HS2017	0204439900-  	- - - - Autres	30	 	012	008	02
2017	HS2017	0204501100-  	- - - - De l’espece domestique	30	 	012	008	02
2017	HS2017	0204501900-  	- - - - Autres	30	 	012	008	02
2017	HS2017	0204502100-  	- - - - De l’espece domestique	30	 	012	008	02
2017	HS2017	0204502900-  	- - - - Autres	30	 	012	008	02
2017	HS2017	0204503100-  	- - - - De l’espece domestique	30	 	012	008	02
2017	HS2017	0204503900-  	- - - - Autres	30	 	012	008	02
2017	HS2017	0204504100-  	- - - - De l’espece domestique	30	 	012	008	02
2017	HS2017	0204504900-  	- - - - Autres	30	 	012	008	02
2017	HS2017	0204505100-  	- - - - De l’espece domestique	30	 	012	008	02
2017	HS2017	0204505900-  	- - - - Autres	30	 	012	008	02
2017	HS2017	0204506100-  	- - - - De l’espece domestique	30	 	012	008	02
2017	HS2017	0204506900-  	- - - - Autres	30	 	012	008	02
2017	HS2017	0205001100-  	- - - - Des especes chevalines	30	 	012	008	02
2017	HS2017	0205001200-  	- - - - Des especes asine ou mulassiere	30	 	012	008	02
2017	HS2017	0205002100-  	- - - - Des especes chevalines	30	 	012	008	02
2017	HS2017	0205002200-  	- - - - Des especes asine ou mulassiere	30	 	012	008	02
2017	HS2017	0206101000-  	- - - Destines a la fabrication des produits pharmaceutiques	30	 	012	008	02
2017	HS2017	0206109100-  	- - - - Langues	30	 	012	008	02
2017	HS2017	0206109200-  	- - - - Foies	30	 	012	008	02
2017	HS2017	0206109300-  	- - - - Tetes et leurs morceaux (y compris les oreilles), pieds	30	 	012	008	02
2017	HS2017	0206109400-  	- - - - Onglets et hampes	30	 	012	008	02
2017	HS2017	0206109900-  	- - - - Autres	30	 	012	008	02
2017	HS2017	0206210000-  	- - Langues	30	 	012	008	02
2017	HS2017	0206220000-  	- - Foies	30	 	012	008	02
2017	HS2017	0206291000-  	- - - - Destine a la fabrication des produits pharmaceutiques	30	 	012	008	02
2017	HS2017	0206299100-  	- - - - - Onglets et hampes	30	 	012	008	02
2017	HS2017	0206299900-  	- - - - - Autres	30	 	012	008	02
2017	HS2017	0206301000-  	- - - Destine a la fabrication des produits pharmaceutiques	30	 	012	008	02
2017	HS2017	0206309000-  	- - - Autres	30	 	012	008	02
2017	HS2017	0206411000-  	- - - Destine a la fabrication des produits pharmaceutiques	30	 	012	008	02
2017	HS2017	0206419000-  	- - - Autres	30	 	012	008	02
2017	HS2017	0206491000-  	- - - Destine a la fabrication des produits pharmaceutiques	30	 	012	008	02
2017	HS2017	0206499000-  	- - - Autres	30	 	012	008	02
2017	HS2017	0206801000-  	- - - Destine a la fabrication des produits pharmaceutiques	30	 	012	008	02
2017	HS2017	0206809100-  	- - - - Des especes ovine ou caprine	30	 	012	008	02
2017	HS2017	0206809200-  	- - - - Des especes chevaline, asine ou mulassiere	30	 	012	008	02
2017	HS2017	0206901000-  	- - - Destine a la fabrication des produits pharmaceutiques	30	 	012	008	02
2017	HS2017	0206909100-  	- - - - Des especes ovine ou caprine	30	 	012	008	02
2017	HS2017	0206909200-  	- - - - Des especes chevaline, asine ou mulassiere	30	 	012	008	02
2017	HS2017	0207111000-  	- - - Presentes plumes, sans boyaux, avec la tete et les pattes, denommes « poulets 83% »	30	 	012	008	02
2017	HS2017	0207112000-  	- - - Presentes plumes, vides, sans la tete ni les pattes, mais avec le cou, le coeur, le foie et le gesier, denommes « poulets 70% »	30	 	012	008	02
2017	HS2017	0207119000-  	- - - Presentes plumes, vides, sans la tete ni les pattes et sans le cou, le coeur, le foie et le gesier, denommes « poulets 65% », ou autrement presentes	30	 	012	008	02
2017	HS2017	0207121000-  	- - - Presentes plumes, sans boyaux, avec la tete et les pattes, denommes « poulets 83% »	30	 	012	008	02
2017	HS2017	0207122000-  	- - - Presentes plumes, vides, sans la tete ni les pattes, mais avec le cou, le coeur, le foie et le gesier, denommes « poulets 70% »	30	 	012	008	02
2017	HS2017	0207129000-  	- - - Presentes plumes, vides, sans la tete ni les pattes et sans le cou, le coeur, le foie et le gesier, denommes « poulets 65% », ou autrement presentes	30	 	012	008	02
2017	HS2017	0207131000-  	- - - Morceaux desosses	30	 	012	008	02
2017	HS2017	0207132100-  	- - - - Demis ou quarts	30	 	012	008	02
2017	HS2017	0207132200-  	- - - - Ailes entieres, meme sans la pointe	30	 	012	008	02
2017	HS2017	0207132300-  	- - - - Dos, cous, dos avec cous, croupions ou pointes d'ailes	30	 	012	008	02
2017	HS2017	0207132400-  	- - - - Poitrines et morceaux de poitrines	30	 	012	008	02
2017	HS2017	0207132500-  	- - - - Cuisses et morceaux de cuisses	30	 	012	008	02
2017	HS2017	0207132900-  	- - - - Autres	30	 	012	008	02
2017	HS2017	0207133100-  	- - - - Foies	30	 	012	008	02
2017	HS2017	0207133900-  	- - - - Autres	30	 	012	008	02
2017	HS2017	0207141100-  	- - - - Broyees	30	 	012	008	02
2017	HS2017	0207141200-  	- - - - De brechet et escalope (poitrine) sans peau, non broyes	30	 	012	008	02
2017	HS2017	0207141300-  	- - - - De cuisses entieres sans peau, non broyes	30	 	012	008	02
2017	HS2017	0207141900-  	- - - - Autres	30	 	012	008	02
2017	HS2017	0207142100-  	- - - - Demis ou quarts	30	 	012	008	02
2017	HS2017	0207142200-  	- - - - Ailes entieres, meme sans la pointe	30	 	012	008	02
2017	HS2017	0207142300-  	- - - - Dos, cous, dos avec cous, croupions ou pointes d'ailes	30	 	012	008	02
2017	HS2017	0207142400-  	- - - - Poitrines et morceaux de poitrines	30	 	012	008	02
2017	HS2017	0207142500-  	- - - - Cuisses et morceaux de cuisses	30	 	012	008	02
2017	HS2017	0207142900-  	- - - - Autres	30	 	012	008	02
2017	HS2017	0207143100-  	- - - - Foies	30	 	012	008	02
2017	HS2017	0207143900-  	- - - - Autres	30	 	012	008	02
2017	HS2017	0207241000-  	- - - Presentes plumes, vides, sans la tete ni les pattes, avec le cou, le coeur, le foie et le gesier, denommes « dindes 80% »	30	 	012	008	02
2017	HS2017	0207249000-  	- - - Presentes plumes, vides, sans la tete ni le cou, sans les pattes, le coeur, le foie et le gesier, denommes « dindes 73% », ou autrement presentes	30	 	012	008	02
2017	HS2017	0207251000-  	- - - Presentes plumes, vides, sans la tete ni les pattes, avec le cou, le coeur, le foie et le gesier, denommes « dindes 80% »	30	 	012	008	02
2017	HS2017	0207259000-  	- - - Presentes plumes, vides, sans la tete ni le cou, sans les pattes, le coeur, le foie et le gesier, denommes « dindes 73% », ou autrement presentes	30	 	012	008	02
2017	HS2017	0207261100-  	- - - - Broyees	30	 	012	008	02
2017	HS2017	0207261200-  	- - - - De brechet et escalope (poitrine) sans peau, non broyes	30	 	012	008	02
2017	HS2017	0207261300-  	- - - - De cuisses entieres sans peau, non broyes	30	 	012	008	02
2017	HS2017	0207261900-  	- - - - Autres	30	 	012	008	02
2017	HS2017	0207262100-  	- - - - Demis ou quarts	30	 	012	008	02
2017	HS2017	0207262200-  	- - - - Ailes entieres, meme sans la pointe	30	 	012	008	02
2017	HS2017	0207262300-  	- - - - Dos, cous, dos avec cous, croupions ou pointes d'ailes	30	 	012	008	02
2017	HS2017	0207262400-  	- - - - Poitrines et morceaux de poitrines	30	 	012	008	02
2017	HS2017	0207262500-  	- - - - Cuisses et morceaux de cuisses	30	 	012	008	02
2017	HS2017	0207262900-  	- - - - Autres	30	 	012	008	02
2017	HS2017	0207263100-  	- - - - Foies	30	 	012	008	02
2017	HS2017	0207263900-  	- - - - Autres	30	 	012	008	02
2017	HS2017	0207271100-  	- - - - Broyees	30	 	012	008	02
2017	HS2017	0207271200-  	- - - - De brechet et escalope (poitrine) sans peau, non broyes	30	 	012	008	02
2017	HS2017	0207271300-  	- - - - De cuisses entieres sans peau, non broyes	30	 	012	008	02
2017	HS2017	0207271900-  	- - - - Autres	30	 	012	008	02
2017	HS2017	0207272100-  	- - - - Demis ou quarts	30	 	012	008	02
2017	HS2017	0207272200-  	- - - - Ailes entieres, meme sans la pointe	30	 	012	008	02
2017	HS2017	0207272300-  	- - - - Dos, cous, dos avec cous, croupions ou pointes d'ailes	30	 	012	008	02
2017	HS2017	0207272400-  	- - - - Poitrines et morceaux de poitrines	30	 	012	008	02
2017	HS2017	0207272500-  	- - - - Cuisses et morceaux de cuisses	30	 	012	008	02
2017	HS2017	0207272900-  	- - - - Autres	30	 	012	008	02
