年度	關稅版本	HS Code	產品描述	從價稅 %	從量稅	import	export	hs2
2017	HS2017	4401110000-  	- - De conifères	15	 	012	008	44
2017	HS2017	4401120000-  	- - Autres que de conifères	15	 	012	008	44
2017	HS2017	4401210000-  	- - De conifères	15	 	012	008	44
2017	HS2017	4401220000-  	- - Autres que de conifères	15	 	012	008	44
2017	HS2017	4401310000-  	- - Granulés de bois	15	 	012	008	44
2017	HS2017	4401391000-  	- - - Agglomerees	15	 	012	008	44
2017	HS2017	4401399000-  	- - - Autres	15	 	012	008	44
2017	HS2017	4401400000-  	- Sciures, déchets et débris de bois, non agglomérés	15	 	012	008	44
2017	HS2017	4402101000-  	- - - A usage industriel	15	 	012	008	44
2017	HS2017	4402109000-  	- - - Autres qu'a usage industriel	15	 	012	008	44
2017	HS2017	4402901000-  	- - - A usage industriel	15	 	012	008	44
2017	HS2017	4402909000-  	- - - Autres qu'a usage industriel	15	 	012	008	44
2017	HS2017	4403110000-  	- - De conifères	5	 	012	008	44
2017	HS2017	4403120000-  	- - Autres que de conifères	5	 	012	008	44
2017	HS2017	4403210000-  	- - De pin (Pinus spp.), dont la plus grande dimension de la coupe transversale est égale ou supérieure à 15 cm	5	 	012	008	44
2017	HS2017	4403220000-  	- - De pin (Pinus spp.), autres	5	 	012	008	44
2017	HS2017	4403230000-  	- - De sapin (Abies spp.) et d’épicéa (Picea spp.), dont la plus grande dimension de la coupe transversale est égale ou supérieure à 15 cm	5	 	012	008	44
2017	HS2017	4403240000-  	- - De sapin (Abies spp.) et d’épicéa (Picea spp.), autres	5	 	012	008	44
2017	HS2017	4403250000-  	- - Autres, dont la plus grande dimension de la coupe transversale est égale ou supérieure à 15 cm	5	 	012	008	44
2017	HS2017	4403260000-  	- - Autres	5	 	012	008	44
2017	HS2017	4403410000-  	- - Dark Red Meranti, Light Red Meranti et Meranti Bakau	5	 	012	008	44
2017	HS2017	4403490000-  	- - Autres	5	 	012	008	44
2017	HS2017	4403910000-  	- - De chêne (Quercus spp.)	5	 	012	008	44
2017	HS2017	4403930000-  	- - De hêtre (Fagus spp.), dont la plus grande dimension de la coupe transversale est égale ou supérieure à 15 cm	5	 	012	008	44
