年度	關稅版本	HS Code	產品描述	從價稅 %	從量稅	import	export	hs2
2019	HS2017	21011100-  	– –  Extracts, essences and concentrates	15	 	008	012	21
2019	HS2017	21011292-  	– – –  Preparations with a basis of these extracts, essences or concentrates of coffee	15	 	008	012	21
2019	HS2017	21011298-  	– – –  Other	15	 	008	012	21
2019	HS2017	21012020-  	– –  Extracts, essences or concentrates	15	 	008	012	21
2019	HS2017	21012092-  	– – –  With a basis of extracts, essences or concentrates of tea or maté	2	 	008	012	21
2019	HS2017	21012098-  	– – –  Other	15	 	008	012	21
2019	HS2017	21013011-  	– – –  Roasted chicory	15	 	008	012	21
2019	HS2017	21013019-  	– – –  Other	15	 	008	012	21
2019	HS2017	21013091-  	– – –  Of roasted chicory	15	 	008	012	21
2019	HS2017	21013099-  	– – –  Other	15	 	008	012	21
2019	HS2017	21021010-  	– –  Culture yeast	0	 	008	012	21
2019	HS2017	21021031-  	– – –  Dried	10	 	008	012	21
2019	HS2017	21021039-  	– – –  Other	10	 	008	012	21
2019	HS2017	21021090-  	– –  Other	10	 	008	012	21
2019	HS2017	21022011-  	– – –  In tablet, cube or similar form, or in immediate packings of a net content not exceeding 1 kg	10	 	008	012	21
2019	HS2017	21022019-  	– – –  Other	10	 	008	012	21
2019	HS2017	21022090-  	– –  Other	10	 	008	012	21
2019	HS2017	21023000-  	–  Prepared baking powders	10	 	008	012	21
2019	HS2017	21031000-  	–  Soya sauce	15	 	008	012	21
2019	HS2017	21032000-  	–  Tomato ketchup and other tomato sauces	15	 	008	012	21
2019	HS2017	21033010-  	– –  Mustard flour and meal	15	 	008	012	21
2019	HS2017	21033090-  	– –  Prepared mustard	15	 	008	012	21
2019	HS2017	21039010-  	– –  Mango chutney, liquid	15	 	008	012	21
2019	HS2017	21039030-  	– –  Aromatic bitters of an alcoholic strength by volume of 44,2 to 49,2 % vol containing from 1,5 to 6 % by weight of gentian, spices and various ingredients and from 4 to 10 % of sugar, in containers holding 0,5 litre or less	15	 	008	012	21
2019	HS2017	21039090-  	– –  Other	15	 	008	012	21
2019	HS2017	21041000-  	–  Soups and broths and preparations therefor	15	 	008	012	21
2019	HS2017	21042000-  	–  Homogenised composite food preparations	10	 	008	012	21
2019	HS2017	21050010-  	–  Containing no milkfats or containing less than 3 % by weight of such fats	15	 	008	012	21
2019	HS2017	21050091-  	– –  3 % or more but less than 7 %	15	 	008	012	21
2019	HS2017	21050099-  	– –  7 % or more	15	 	008	012	21
2019	HS2017	21061020-  	– –  Containing no milkfats, sucrose, isoglucose, glucose or starch or containing, by weight, less than 1,5 % milkfat, 5 % sucrose or isoglucose, 5 % glucose or starch	0	 	008	012	21
2019	HS2017	21061080-  	– –  Other	0	 	008	012	21
2019	HS2017	21069020-  	– –  Compound alcoholic preparations, other than those based on odoriferous substances, of a kind used for the manufacture of beverages	2	 	008	012	21
2019	HS2017	21069030-  	– – –  Isoglucose syrups	2	 	008	012	21
2019	HS2017	21069051-  	– – – –  Lactose syrup	2	 	008	012	21
2019	HS2017	21069055-  	– – – –  Glucose syrup and maltodextrine syrup	2	 	008	012	21
2019	HS2017	21069059-  	– – – –  Other	2	 	008	012	21
2019	HS2017	21069092-  	– – –  Containing no milkfats, sucrose, isoglucose, glucose or starch or containing, by weight, less than 1,5 % milkfat, 5 % sucrose or isoglucose, 5 % glucose or starch	2	 	008	012	21
2019	HS2017	21069098-  	– – –  Other	2	 	008	012	21
