年度	關稅版本	HS Code	產品描述	從價稅 %	從量稅	import	export	hs2
2019	HS2017	62011100-  	– –  Of wool or fine animal hair	0	 	008	012	62
2019	HS2017	62011210-  	– – –  Of a weight, per garment, not exceeding 1 kg	0	 	008	012	62
2019	HS2017	62011290-  	– – –  Of a weight, per garment, exceeding 1 kg	0	 	008	012	62
2019	HS2017	62011310-  	– – –  Of a weight, per garment, not exceeding 1 kg	0	 	008	012	62
2019	HS2017	62011390-  	– – –  Of a weight, per garment, exceeding 1 kg	0	 	008	012	62
2019	HS2017	62011900-  	– –  Of other textile materials	0	 	008	012	62
2019	HS2017	62019100-  	– –  Of wool or fine animal hair	0	 	008	012	62
2019	HS2017	62019200-  	– –  Of cotton	0	 	008	012	62
2019	HS2017	62019300-  	– –  Of man-made fibres	0	 	008	012	62
2019	HS2017	62019900-  	– –  Of other textile materials	0	 	008	012	62
2019	HS2017	62021100-  	– –  Of wool or fine animal hair	0	 	008	012	62
2019	HS2017	62021210-  	– – –  Of a weight, per garment, not exceeding 1 kg	0	 	008	012	62
2019	HS2017	62021290-  	– – –  Of a weight, per garment, exceeding 1 kg	0	 	008	012	62
2019	HS2017	62021310-  	– – –  Of a weight, per garment, not exceeding 1 kg	0	 	008	012	62
2019	HS2017	62021390-  	– – –  Of a weight, per garment, exceeding 1 kg	0	 	008	012	62
2019	HS2017	62021900-  	– –  Of other textile materials	0	 	008	012	62
2019	HS2017	62029100-  	– –  Of wool or fine animal hair	0	 	008	012	62
2019	HS2017	62029200-  	– –  Of cotton	0	 	008	012	62
2019	HS2017	62029300-  	– –  Of man-made fibres	0	 	008	012	62
2019	HS2017	62029900-  	– –  Of other textile materials	0	 	008	012	62
2019	HS2017	62031100-  	– –  Of wool or fine animal hair	0	 	008	012	62
2019	HS2017	62031200-  	– –  Of synthetic fibres	0	 	008	012	62
2019	HS2017	62031910-  	– – –  Of cotton	0	 	008	012	62
2019	HS2017	62031930-  	– – –  Of artificial fibres	0	 	008	012	62
2019	HS2017	62031990-  	– – –  Of other textile materials	0	 	008	012	62
2019	HS2017	62032210-  	– – –  Industrial and occupational	0	 	008	012	62
2019	HS2017	62032280-  	– – –  Other	0	 	008	012	62
2019	HS2017	62032310-  	– – –  Industrial and occupational	0	 	008	012	62
2019	HS2017	62032380-  	– – –  Other	0	 	008	012	62
2019	HS2017	62032911-  	– – – –  Industrial and occupational	0	 	008	012	62
2019	HS2017	62032918-  	– – – –  Other	0	 	008	012	62
2019	HS2017	62032930-  	– – –  Of wool or fine animal hair	0	 	008	012	62
2019	HS2017	62032990-  	– – –  Of other textile materials	0	 	008	012	62
2019	HS2017	62033100-  	– –  Of wool or fine animal hair	0	 	008	012	62
2019	HS2017	62033210-  	– – –  Industrial and occupational	0	 	008	012	62
2019	HS2017	62033290-  	– – –  Other	0	 	008	012	62
2019	HS2017	62033310-  	– – –  Industrial and occupational	0	 	008	012	62
2019	HS2017	62033390-  	– – –  Other	0	 	008	012	62
2019	HS2017	62033911-  	– – – –  Industrial and occupational	0	 	008	012	62
2019	HS2017	62033919-  	– – – –  Other	0	 	008	012	62
2019	HS2017	62033990-  	– – –  Of other textile materials	0	 	008	012	62
2019	HS2017	62034110-  	– – –  Trousers and breeches	0	 	008	012	62
2019	HS2017	62034130-  	– – –  Bib and brace overalls	0	 	008	012	62
2019	HS2017	62034190-  	– – –  Other	0	 	008	012	62
2019	HS2017	62034211-  	– – – –  Industrial and occupational	0	 	008	012	62
2019	HS2017	62034231-  	– – – – –  Of denim	0	 	008	012	62
2019	HS2017	62034233-  	– – – – –  Of cut corduroy	0	 	008	012	62
2019	HS2017	62034235-  	– – – – –  Other	0	 	008	012	62
2019	HS2017	62034251-  	– – – –  Industrial and occupational	0	 	008	012	62
2019	HS2017	62034259-  	– – – –  Other	0	 	008	012	62
2019	HS2017	62034290-  	– – –  Other	0	 	008	012	62
2019	HS2017	62034311-  	– – – –  Industrial and occupational	0	 	008	012	62
2019	HS2017	62034319-  	– – – –  Other	0	 	008	012	62
2019	HS2017	62034331-  	– – – –  Industrial and occupational	0	 	008	012	62
2019	HS2017	62034339-  	– – – –  Other	0	 	008	012	62
2019	HS2017	62034390-  	– – –  Other	0	 	008	012	62
2019	HS2017	62034911-  	– – – – –  Industrial and occupational	0	 	008	012	62
2019	HS2017	62034919-  	– – – – –  Other	0	 	008	012	62
2019	HS2017	62034931-  	– – – – –  Industrial and occupational	0	 	008	012	62
2019	HS2017	62034939-  	– – – – –  Other	0	 	008	012	62
2019	HS2017	62034950-  	– – – –  Other	0	 	008	012	62
2019	HS2017	62034990-  	– – –  Of other textile materials	0	 	008	012	62
2019	HS2017	62041100-  	– –  Of wool or fine animal hair	0	 	008	012	62
2019	HS2017	62041200-  	– –  Of cotton	0	 	008	012	62
2019	HS2017	62041300-  	– –  Of synthetic fibres	0	 	008	012	62
2019	HS2017	62041910-  	– – –  Of artificial fibres	0	 	008	012	62
2019	HS2017	62041990-  	– – –  Of other textile materials	0	 	008	012	62
2019	HS2017	62042100-  	– –  Of wool or fine animal hair	0	 	008	012	62
2019	HS2017	62042210-  	– – –  Industrial and occupational	0	 	008	012	62
2019	HS2017	62042280-  	– – –  Other	0	 	008	012	62
2019	HS2017	62042310-  	– – –  Industrial and occupational	0	 	008	012	62
2019	HS2017	62042380-  	– – –  Other	0	 	008	012	62
2019	HS2017	62042911-  	– – – –  Industrial and occupational	0	 	008	012	62
2019	HS2017	62042918-  	– – – –  Other	0	 	008	012	62
2019	HS2017	62042990-  	– – –  Of other textile materials	0	 	008	012	62
2019	HS2017	62043100-  	– –  Of wool or fine animal hair	0	 	008	012	62
2019	HS2017	62043210-  	– – –  Industrial and occupational	0	 	008	012	62
2019	HS2017	62043290-  	– – –  Other	0	 	008	012	62
2019	HS2017	62043310-  	– – –  Industrial and occupational	0	 	008	012	62
2019	HS2017	62043390-  	– – –  Other	0	 	008	012	62
2019	HS2017	62043911-  	– – – –  Industrial and occupational	0	 	008	012	62
2019	HS2017	62043919-  	– – – –  Other	0	 	008	012	62
2019	HS2017	62043990-  	– – –  Of other textile materials	0	 	008	012	62
2019	HS2017	62044100-  	– –  Of wool or fine animal hair	0	 	008	012	62
2019	HS2017	62044200-  	– –  Of cotton	0	 	008	012	62
2019	HS2017	62044300-  	– –  Of synthetic fibres	0	 	008	012	62
2019	HS2017	62044400-  	– –  Of artificial fibres	0	 	008	012	62
2019	HS2017	62044910-  	– – –  Of silk or silk waste	0	 	008	012	62
2019	HS2017	62044990-  	– – –  Of other textile materials	0	 	008	012	62
2019	HS2017	62045100-  	– –  Of wool or fine animal hair	0	 	008	012	62
2019	HS2017	62045200-  	– –  Of cotton	0	 	008	012	62
2019	HS2017	62045300-  	– –  Of synthetic fibres	0	 	008	012	62
2019	HS2017	62045910-  	– – –  Of artificial fibres	0	 	008	012	62
2019	HS2017	62045990-  	– – –  Of other textile materials	0	 	008	012	62
2019	HS2017	62046110-  	– – –  Trousers and breeches	0	 	008	012	62
2019	HS2017	62046185-  	– – –  Other	0	 	008	012	62
2019	HS2017	62046211-  	– – – –  Industrial and occupational	0	 	008	012	62
2019	HS2017	62046231-  	– – – – –  Of denim	0	 	008	012	62
2019	HS2017	62046233-  	– – – – –  Of cut corduroy	0	 	008	012	62
2019	HS2017	62046239-  	– – – – –  Other	0	 	008	012	62
2019	HS2017	62046251-  	– – – –  Industrial and occupational	0	 	008	012	62
2019	HS2017	62046259-  	– – – –  Other	0	 	008	012	62
2019	HS2017	62046290-  	– – –  Other	0	 	008	012	62
2019	HS2017	62046311-  	– – – –  Industrial and occupational	0	 	008	012	62
2019	HS2017	62046318-  	– – – –  Other	0	 	008	012	62
2019	HS2017	62046331-  	– – – –  Industrial and occupational	0	 	008	012	62
2019	HS2017	62046339-  	– – – –  Other	0	 	008	012	62
2019	HS2017	62046390-  	– – –  Other	0	 	008	012	62
2019	HS2017	62046911-  	– – – – –  Industrial and occupational	0	 	008	012	62
2019	HS2017	62046918-  	– – – – –  Other	0	 	008	012	62
2019	HS2017	62046931-  	– – – – –  Industrial and occupational	0	 	008	012	62
2019	HS2017	62046939-  	– – – – –  Other	0	 	008	012	62
2019	HS2017	62046950-  	– – – –  Other	0	 	008	012	62
2019	HS2017	62046990-  	– – –  Of other textile materials	0	 	008	012	62
2019	HS2017	62052000-  	–  Of cotton	0	 	008	012	62
2019	HS2017	62053000-  	–  Of man-made fibres	0	 	008	012	62
2019	HS2017	62059010-  	– –  Of flax or ramie	0	 	008	012	62
2019	HS2017	62059080-  	– –  Of other textile materials	0	 	008	012	62
2019	HS2017	62061000-  	–  Of silk or silk waste	0	 	008	012	62
2019	HS2017	62062000-  	–  Of wool or fine animal hair	0	 	008	012	62
2019	HS2017	62063000-  	–  Of cotton	0	 	008	012	62
2019	HS2017	62064000-  	–  Of man-made fibres	0	 	008	012	62
2019	HS2017	62069010-  	– –  Of flax or ramie	0	 	008	012	62
2019	HS2017	62069090-  	– –  Of other textile materials	0	 	008	012	62
2019	HS2017	62071100-  	– –  Of cotton	0	 	008	012	62
2019	HS2017	62071900-  	– –  Of other textile materials	0	 	008	012	62
2019	HS2017	62072100-  	– –  Of cotton	0	 	008	012	62
2019	HS2017	62072200-  	– –  Of man-made fibres	0	 	008	012	62
2019	HS2017	62072900-  	– –  Of other textile materials	0	 	008	012	62
2019	HS2017	62079100-  	– –  Of cotton	0	 	008	012	62
2019	HS2017	62079910-  	– – –  Of man-made fibres	0	 	008	012	62
2019	HS2017	62079990-  	– – –  Of other textile materials	0	 	008	012	62
2019	HS2017	62081100-  	– –  Of man-made fibres	0	 	008	012	62
2019	HS2017	62081900-  	– –  Of other textile materials	0	 	008	012	62
2019	HS2017	62082100-  	– –  Of cotton	0	 	008	012	62
2019	HS2017	62082200-  	– –  Of man-made fibres	0	 	008	012	62
2019	HS2017	62082900-  	– –  Of other textile materials	0	 	008	012	62
2019	HS2017	62089100-  	– –  Of cotton	0	 	008	012	62
2019	HS2017	62089200-  	– –  Of man-made fibres	0	 	008	012	62
2019	HS2017	62089900-  	– –  Of other textile materials	0	 	008	012	62
2019	HS2017	62092000-  	–  Of cotton	0	 	008	012	62
2019	HS2017	62093000-  	–  Of synthetic fibres	0	 	008	012	62
2019	HS2017	62099010-  	– –  Of wool or fine animal hair	0	 	008	012	62
2019	HS2017	62099090-  	– –  Of other textile materials	0	 	008	012	62
2019	HS2017	62101010-  	– –  Of fabrics of heading 5602	0	 	008	012	62
2019	HS2017	62101092-  	– – –  Single-use gowns, of a kind used by patients or surgeons during surgical procedures	0	 	008	012	62
2019	HS2017	62101098-  	– – –  Other	0	 	008	012	62
2019	HS2017	62102000-  	–  Other garments, of the type described in subheadings 6201 11 to 6201 19	0	 	008	012	62
2019	HS2017	62103000-  	–  Other garments, of the type described in subheadings 6202 11 to 6202 19	0	 	008	012	62
2019	HS2017	62104000-  	–  Other men's or boys' garments	0	 	008	012	62
2019	HS2017	62105000-  	–  Other women's or girls' garments	0	 	008	012	62
2019	HS2017	62111100-  	– –  Men's or boys'	0	 	008	012	62
2019	HS2017	62111200-  	– –  Women's or girls'	0	 	008	012	62
2019	HS2017	62112000-  	–  Ski suits	0	 	008	012	62
2019	HS2017	62113210-  	– – –  Industrial and occupational clothing	0	 	008	012	62
2019	HS2017	62113231-  	– – – –  With an outer shell of a single identical fabric	0	 	008	012	62
2019	HS2017	62113241-  	– – – – –  Upper parts	0	 	008	012	62
2019	HS2017	62113242-  	– – – – –  Lower parts	0	 	008	012	62
2019	HS2017	62113290-  	– – –  Other	0	 	008	012	62
2019	HS2017	62113310-  	– – –  Industrial and occupational clothing	0	 	008	012	62
2019	HS2017	62113331-  	– – – –  With an outer shell of a single identical fabric	0	 	008	012	62
2019	HS2017	62113341-  	– – – – –  Upper parts	0	 	008	012	62
2019	HS2017	62113342-  	– – – – –  Lower parts	0	 	008	012	62
2019	HS2017	62113390-  	– – –  Other	0	 	008	012	62
2019	HS2017	62113900-  	– –  Of other textile materials	0	 	008	012	62
2019	HS2017	62114210-  	– – –  Aprons, overalls, smock-overalls and other industrial and occupational clothing (whether or not also suitable for domestic use)	0	 	008	012	62
2019	HS2017	62114231-  	– – – –  With an outer shell of a single identical fabric	0	 	008	012	62
2019	HS2017	62114241-  	– – – – –  Upper parts	0	 	008	012	62
2019	HS2017	62114242-  	– – – – –  Lower parts	0	 	008	012	62
2019	HS2017	62114290-  	– – –  Other	0	 	008	012	62
2019	HS2017	62114310-  	– – –  Aprons, overalls, smock-overalls and other industrial and occupational clothing (whether or not also suitable for domestic use)	0	 	008	012	62
2019	HS2017	62114331-  	– – – –  With an outer shell of a single identical fabric	0	 	008	012	62
2019	HS2017	62114341-  	– – – – –  Upper parts	0	 	008	012	62
2019	HS2017	62114342-  	– – – – –  Lower parts	0	 	008	012	62
2019	HS2017	62114390-  	– – –  Other	0	 	008	012	62
2019	HS2017	62114900-  	– –  Of other textile materials	0	 	008	012	62
2019	HS2017	62121010-  	– –  In a set made up for retail sale containing a brassière and a pair of briefs	0	 	008	012	62
2019	HS2017	62121090-  	– –  Other	0	 	008	012	62
2019	HS2017	62122000-  	–  Girdles and panty girdles	0	 	008	012	62
2019	HS2017	62123000-  	–  Corselettes	0	 	008	012	62
2019	HS2017	62129000-  	–  Other	0	 	008	012	62
2019	HS2017	62132000-  	–  Of cotton	0	 	008	012	62
2019	HS2017	62139000-  	–  Of other textile materials	0	 	008	012	62
2019	HS2017	62141000-  	–  Of silk or silk waste	0	 	008	012	62
2019	HS2017	62142000-  	–  Of wool or fine animal hair	0	 	008	012	62
2019	HS2017	62143000-  	–  Of synthetic fibres	0	 	008	012	62
2019	HS2017	62144000-  	–  Of artificial fibres	0	 	008	012	62
2019	HS2017	62149000-  	–  Of other textile materials	0	 	008	012	62
2019	HS2017	62151000-  	–  Of silk or silk waste	0	 	008	012	62
2019	HS2017	62152000-  	–  Of man-made fibres	0	 	008	012	62
2019	HS2017	62159000-  	–  Of other textile materials	0	 	008	012	62
2019	HS2017	62160000-  	Gloves, mittens and mitts	0	 	008	012	62
2019	HS2017	62171000-  	–  Accessories	0	 	008	012	62
2019	HS2017	62179000-  	–  Parts	0	 	008	012	62
