年度	關稅版本	HS Code	產品描述	從價稅 %	從量稅	import	export	hs2
2019	HS2017	35011010-  	– –  For the manufacture of regenerated textile fibres (12)	6	 	008	012	35
2019	HS2017	35011050-  	– –  For industrial uses other than the manufacture of foodstuffs or fodder (12)	6	 	008	012	35
2019	HS2017	35011090-  	– –  Other	6	 	008	012	35
2019	HS2017	35019010-  	– –  Casein glues	0	 	008	012	35
2019	HS2017	35019090-  	– –  Other	6	 	008	012	35
2019	HS2017	35021110-  	– – –  Unfit, or to be rendered unfit, for human consumption (32)	6	 	008	012	35
2019	HS2017	35021190-  	– – –  Other	6	 	008	012	35
2019	HS2017	35021910-  	– – –  Unfit, or to be rendered unfit, for human consumption (32)	6	 	008	012	35
2019	HS2017	35021990-  	– – –  Other	6	 	008	012	35
2019	HS2017	35022010-  	– –  Unfit, or to be rendered unfit, for human consumption (32)	6	 	008	012	35
2019	HS2017	35022091-  	– – –  Dried (for example, in sheets, scales, flakes, powder)	6	 	008	012	35
2019	HS2017	35022099-  	– – –  Other	6	 	008	012	35
2019	HS2017	35029020-  	– – –  Unfit, or to be rendered unfit, for human consumption (32)	6	 	008	012	35
2019	HS2017	35029070-  	– – –  Other	6	 	008	012	35
2019	HS2017	35029090-  	– –  Albuminates and other albumin derivatives	6	 	008	012	35
2019	HS2017	35030010-  	–  Gelatin and derivatives thereof	2	 	008	012	35
2019	HS2017	35030080-  	–  Other	6	 	008	012	35
2019	HS2017	35040010-  	–  Concentrated milk proteins specified in additional note 1 to this chapter	0	 	008	012	35
2019	HS2017	35040090-  	–  Other	0	 	008	012	35
2019	HS2017	35051010-  	– –  Dextrins	6	 	008	012	35
2019	HS2017	35051050-  	– – –  Starches, esterified or etherified	6	 	008	012	35
2019	HS2017	35051090-  	– – –  Other	6	 	008	012	35
2019	HS2017	35052010-  	– –  Containing, by weight, less than 25 % of starches or dextrins or other modified starches	0	 	008	012	35
2019	HS2017	35052030-  	– –  Containing, by weight, 25 % or more but less than 55 % of starches or dextrins or other modified starches	2	 	008	012	35
2019	HS2017	35052050-  	– –  Containing, by weight, 55 % or more but less than 80 % of starches or dextrins or other modified starches	2	 	008	012	35
2019	HS2017	35052090-  	– –  Containing, by weight, 80 % or more of starches or dextrins or other modified starches	2	 	008	012	35
2019	HS2017	35061000-  	–  Products suitable for use as glues or adhesives, put up for retail sale as glues or adhesives, not exceeding a net weight of 1 kg	0	 	008	012	35
2019	HS2017	35069110-  	– – –  Optically clear free-film adhesives and optically clear curable liquid adhesives of a kind used solely or principally for the manufacture of flat panel displays or touch-sensitive screen panels	0	 	008	012	35
2019	HS2017	35069190-  	– – –  Other	0	 	008	012	35
2019	HS2017	35069900-  	– –  Other	0	 	008	012	35
2019	HS2017	35071000-  	–  Rennet and concentrates thereof	0	 	008	012	35
2019	HS2017	35079030-  	– –  Lipoprotein lipase; aspergillus alkaline protease	0	 	008	012	35
2019	HS2017	35079090-  	– –  Other	0	 	008	012	35
