年度	關稅版本	HS Code	產品描述	從價稅 %	從量稅	import	export	hs2
2019	HS2017	19011000-  	–  Preparations suitable for infants or young children, put up for retail sale	10	 	008	012	19
2019	HS2017	19012000-  	–  Mixes and doughs for the preparation of bakers' wares of heading 1905	10	 	008	012	19
2019	HS2017	19019011-  	– – –  With a dry extract content of 90 % or more by weight	10	 	008	012	19
2019	HS2017	19019019-  	– – –  Other	10	 	008	012	19
2019	HS2017	19019091-  	– – –  Containing no milkfats, sucrose, isoglucose, glucose or starch or containing less than 1,5 % milkfat, 5 % sucrose (including invert sugar) or isoglucose, 5 % glucose or starch, excluding food preparations in powder form of goods of headings 0401 to 0404	10	 	008	012	19
2019	HS2017	19019099-  	– – –  Other	10	 	008	012	19
2019	HS2017	19021100-  	– –  Containing eggs	10	 	008	012	19
2019	HS2017	19021910-  	– – –  Containing no common wheat flour or meal	10	 	008	012	19
2019	HS2017	19021990-  	– – –  Other	10	 	008	012	19
2019	HS2017	19022010-  	– –  Containing more than 20 % by weight of fish, crustaceans, molluscs or other aquatic invertebrates	10	 	008	012	19
2019	HS2017	19022030-  	– –  Containing more than 20 % by weight of sausages and the like, of meat and meat offal of any kind, including fats of any kind or origin	10	 	008	012	19
2019	HS2017	19022091-  	– – –  Cooked	10	 	008	012	19
2019	HS2017	19022099-  	– – –  Other	10	 	008	012	19
2019	HS2017	19023010-  	– –  Dried	10	 	008	012	19
2019	HS2017	19023090-  	– –  Other	10	 	008	012	19
2019	HS2017	19024010-  	– –  Unprepared	10	 	008	012	19
2019	HS2017	19024090-  	– –  Other	10	 	008	012	19
2019	HS2017	19030000-  	Tapioca and substitutes therefor prepared from starch, in the form of flakes, grains, pearls, siftings or similar forms	10	 	008	012	19
2019	HS2017	19041010-  	– –  Obtained from maize	10	 	008	012	19
2019	HS2017	19041030-  	– –  Obtained from rice	10	 	008	012	19
2019	HS2017	19041090-  	– –  Other	10	 	008	012	19
2019	HS2017	19042010-  	– –  Preparation of the Müsli type based on unroasted cereal flakes	10	 	008	012	19
2019	HS2017	19042091-  	– – –  Obtained from maize	10	 	008	012	19
2019	HS2017	19042095-  	– – –  Obtained from rice	10	 	008	012	19
2019	HS2017	19042099-  	– – –  Other	10	 	008	012	19
2019	HS2017	19043000-  	–  Bulgur wheat	10	 	008	012	19
2019	HS2017	19049010-  	– –  Obtained from rice	10	 	008	012	19
2019	HS2017	19049080-  	– –  Other	10	 	008	012	19
2019	HS2017	19051000-  	–  Crispbread	2	 	008	012	19
2019	HS2017	19052010-  	– –  Containing by weight less than 30 % of sucrose (including invert sugar expressed as sucrose)	2	 	008	012	19
2019	HS2017	19052030-  	– –  Containing by weight 30 % or more but less than 50 % of sucrose (including invert sugar expessed as sucrose)	2	 	008	012	19
2019	HS2017	19052090-  	– –  Containing by weight 50 % or more of sucrose (including invert sugar expressed as sucrose)	2	 	008	012	19
2019	HS2017	19053111-  	– – – –  In immediate packings of a net content not exceeding 85 g	2	 	008	012	19
2019	HS2017	19053119-  	– – – –  Other	2	 	008	012	19
2019	HS2017	19053130-  	– – – –  Containing 8 % or more by weight of milkfats	2	 	008	012	19
2019	HS2017	19053191-  	– – – – –  Sandwich biscuits	2	 	008	012	19
2019	HS2017	19053199-  	– – – – –  Other	2	 	008	012	19
2019	HS2017	19053205-  	– – –  With a water content exceeding 10 % by weight	2	 	008	012	19
2019	HS2017	19053211-  	– – – – –  In immediate packings of a net content not exceeding 85 g	2	 	008	012	19
2019	HS2017	19053219-  	– – – – –  Other	2	 	008	012	19
2019	HS2017	19053291-  	– – – – –  Salted, whether or not filled	2	 	008	012	19
2019	HS2017	19053299-  	– – – – –  Other	2	 	008	012	19
2019	HS2017	19054010-  	– –  Rusks	2	 	008	012	19
2019	HS2017	19054090-  	– –  Other	2	 	008	012	19
2019	HS2017	19059010-  	– –  Matzos	2	 	008	012	19
2019	HS2017	19059020-  	– –  Communion wafers, empty cachets of a kind suitable for pharmaceutical use, sealing wafers, rice paper and similar products	2	 	008	012	19
2019	HS2017	19059030-  	– – –  Bread, not containing added honey, eggs, cheese or fruit, and containing by weight in the dry matter state not more than 5 % of sugars and not more than 5 % of fat	2	 	008	012	19
2019	HS2017	19059045-  	– – –  Biscuits	2	 	008	012	19
2019	HS2017	19059055-  	– – –  Extruded or expanded products, savoury or salted	2	 	008	012	19
2019	HS2017	19059070-  	– – – –  Containing 5 % or more, by weight, of sucrose, invert sugar or isoglucose	2	 	008	012	19
2019	HS2017	19059080-  	– – – –  Other	2	 	008	012	19
