年度	關稅版本	HS Code	產品描述	從價稅 %	從量稅	import	export	hs2
2019	HS2017	48010000-  	Newsprint, in rolls or sheets	0	 	008	012	48
2019	HS2017	48021000-  	–  Handmade paper and paperboard	0	 	008	012	48
2019	HS2017	48022000-  	–  Paper and paperboard of a kind used as a base for photosensitive, heat-sensitive or electrosensitive paper or paperboard	0	 	008	012	48
2019	HS2017	48024010-  	– –  Not containing fibres obtained by a mechanical process or of which not more than 10 % by weight of the total fibre content consists of such fibres	0	 	008	012	48
2019	HS2017	48024090-  	– –  Other	0	 	008	012	48
2019	HS2017	48025400-  	– –  Weighing less than 40 g/m2	0	 	008	012	48
2019	HS2017	48025515-  	– – –  Weighing 40 g/m2 or more but less than 60 g/m2	0	 	008	012	48
2019	HS2017	48025525-  	– – –  Weighing 60 g/m2 or more but less than 75 g/m2	0	 	008	012	48
2019	HS2017	48025530-  	– – –  Weighing 75 g/m2 or more but less than 80 g/m2	0	 	008	012	48
2019	HS2017	48025590-  	– – –  Weighing 80 g/m2 or more	0	 	008	012	48
2019	HS2017	48025620-  	– – –  With one side measuring 297 mm and the other side measuring 210 mm (A4 format)	0	 	008	012	48
2019	HS2017	48025680-  	– – –  Other	0	 	008	012	48
2019	HS2017	48025700-  	– –  Other, weighing 40 g/m2 or more but not more than 150 g/m2	0	 	008	012	48
2019	HS2017	48025810-  	– – –  In rolls	0	 	008	012	48
2019	HS2017	48025890-  	– – –  Other	0	 	008	012	48
2019	HS2017	48026115-  	– – –  Weighing less than 72 g/m2 and of which more than 50 % by weight of the total fibre content consists of fibres obtained by a mechanical process	0	 	008	012	48
2019	HS2017	48026180-  	– – –  Other	0	 	008	012	48
2019	HS2017	48026200-  	– –  In sheets with one side not exceeding 435 mm and the other side not exceeding 297 mm in the unfolded state	0	 	008	012	48
2019	HS2017	48026900-  	– –  Other	0	 	008	012	48
2019	HS2017	48030010-  	–  Cellulose wadding	0	 	008	012	48
2019	HS2017	48030031-  	– –  Not more than 25 g/m2	0	 	008	012	48
2019	HS2017	48030039-  	– –  More than 25 g/m2	0	 	008	012	48
2019	HS2017	48030090-  	–  Other	0	 	008	012	48
2019	HS2017	48041111-  	– – – –  Weighing less than 150 g/m2	0	 	008	012	48
2019	HS2017	48041115-  	– – – –  Weighing 150 g/m2 or more but less than 175 g/m2	0	 	008	012	48
2019	HS2017	48041119-  	– – – –  Weighing 175 g/m2 or more	0	 	008	012	48
2019	HS2017	48041190-  	– – –  Other	0	 	008	012	48
2019	HS2017	48041912-  	– – – – –  Less than 175 g	0	 	008	012	48
2019	HS2017	48041919-  	– – – – –  175 g or more	0	 	008	012	48
2019	HS2017	48041930-  	– – – –  Other	0	 	008	012	48
2019	HS2017	48041990-  	– – –  Other	0	 	008	012	48
2019	HS2017	48042110-  	– – –  Of which not less than 80 % by weight of the total fibre content consists of coniferous fibres obtained by the chemical sulphate or soda process	0	 	008	012	48
2019	HS2017	48042190-  	– – –  Other	0	 	008	012	48
2019	HS2017	48042910-  	– – –  Of which not less than 80 % by weight of the total fibre content consists of coniferous fibres obtained by the chemical sulphate or soda process	0	 	008	012	48
2019	HS2017	48042990-  	– – –  Other	0	 	008	012	48
2019	HS2017	48043151-  	– – – –  Kraft electro-technical insulating paper	0	 	008	012	48
2019	HS2017	48043158-  	– – – –  Other	0	 	008	012	48
2019	HS2017	48043180-  	– – –  Other	0	 	008	012	48
2019	HS2017	48043951-  	– – – –  Bleached uniformly throughout the mass	0	 	008	012	48
2019	HS2017	48043958-  	– – – –  Other	0	 	008	012	48
