年度	關稅版本	HS Code	產品描述	從價稅 %	從量稅	import	export	hs2
2019	HS2017	96011000-  	–  Worked ivory and articles of ivory	15	 	008	012	96
2019	HS2017	96019000-  	–  Other	15	 	008	012	96
2019	HS2017	96020000-  	Worked vegetable or mineral carving material and articles of these materials; moulded or carved articles of wax, of stearin, of natural gums or natural resins or of modelling pastes, and other moulded or carved articles, not elsewhere specified or included; worked, unhardened gelatin (except gelatin of heading 3503) and articles of unhardened gelatin	15	 	008	012	96
2019	HS2017	96031000-  	–  Brooms and brushes, consisting of twigs or other vegetable materials bound together, with or without handles	15	 	008	012	96
2019	HS2017	96032100-  	– –  Toothbrushes, including dental-plate brushes	15	 	008	012	96
2019	HS2017	96032930-  	– – –  Hair brushes	15	 	008	012	96
2019	HS2017	96032980-  	– – –  Other	15	 	008	012	96
2019	HS2017	96033010-  	– –  Artists' and writing brushes	15	 	008	012	96
2019	HS2017	96033090-  	– –  Brushes for the application of cosmetics	15	 	008	012	96
2019	HS2017	96034010-  	– –  Paint, distemper, varnish or similar brushes	15	 	008	012	96
2019	HS2017	96034090-  	– –  Paint pads and rollers	15	 	008	012	96
2019	HS2017	96035000-  	–  Other brushes constituting parts of machines, appliances or vehicles	15	 	008	012	96
2019	HS2017	96039010-  	– –  Hand-operated mechanical floor sweepers, not motorised	15	 	008	012	96
2019	HS2017	96039091-  	– – –  Road-sweeping brushes; household type brooms and brushes, including shoe brushes and clothes brushes; brushes for grooming animals	15	 	008	012	96
2019	HS2017	96039099-  	– – –  Other	15	 	008	012	96
2019	HS2017	96040000-  	Hand sieves and hand riddles	15	 	008	012	96
2019	HS2017	96050000-  	Travel sets for personal toilet, sewing or shoe or clothes cleaning	15	 	008	012	96
2019	HS2017	96061000-  	–  Press-fasteners, snap-fasteners and press studs and parts therefor	0	 	008	012	96
2019	HS2017	96062100-  	– –  Of plastics, not covered with textile material	0	 	008	012	96
2019	HS2017	96062200-  	– –  Of base metal, not covered with textile material	0	 	008	012	96
2019	HS2017	96062900-  	– –  Other	0	 	008	012	96
2019	HS2017	96063000-  	–  Button moulds and other parts of buttons; button blanks	0	 	008	012	96
2019	HS2017	96071100-  	– –  Fitted with chain scoops of base metal	15	 	008	012	96
2019	HS2017	96071900-  	– –  Other	15	 	008	012	96
