年度	關稅版本	HS Code	產品描述	從價稅 %	從量稅	import	export	hs2
2019	HS2017	82011000-  	–  Spades and shovels	10	 	008	012	82
2019	HS2017	82013000-  	–  Mattocks, picks, hoes and rakes	10	 	008	012	82
2019	HS2017	82014000-  	–  Axes, billhooks and similar hewing tools	10	 	008	012	82
2019	HS2017	82015000-  	–  Secateurs and similar one-handed pruners and shears (including poultry shears)	10	 	008	012	82
2019	HS2017	82016000-  	–  Hedge shears, two-handed pruning shears and similar two-handed shears	10	 	008	012	82
2019	HS2017	82019000-  	–  Other hand tools of a kind used in agriculture, horticulture or forestry	10	 	008	012	82
2019	HS2017	82021000-  	–  Handsaws	10	 	008	012	82
2019	HS2017	82022000-  	–  Bandsaw blades	10	 	008	012	82
2019	HS2017	82023100-  	– –  With working part of steel	10	 	008	012	82
2019	HS2017	82023900-  	– –  Other, including parts	10	 	008	012	82
2019	HS2017	82024000-  	–  Chainsaw blades	10	 	008	012	82
2019	HS2017	82029100-  	– –  Straight saw blades, for working metal	10	 	008	012	82
2019	HS2017	82029920-  	– – –  For working metal	10	 	008	012	82
2019	HS2017	82029980-  	– – –  For working other materials	10	 	008	012	82
2019	HS2017	82031000-  	–  Files, rasps and similar tools	10	 	008	012	82
2019	HS2017	82032000-  	–  Pliers (including cutting pliers), pincers, tweezers and similar tools	10	 	008	012	82
2019	HS2017	82033000-  	–  Metal-cutting shears and similar tools	10	 	008	012	82
2019	HS2017	82034000-  	–  Pipe-cutters, bolt croppers, perforating punches and similar tools	10	 	008	012	82
2019	HS2017	82041100-  	– –  Non-adjustable	10	 	008	012	82
2019	HS2017	82041200-  	– –  Adjustable	10	 	008	012	82
2019	HS2017	82042000-  	–  Interchangeable spanner sockets, with or without handles	10	 	008	012	82
2019	HS2017	82051000-  	–  Drilling, threading or tapping tools	10	 	008	012	82
2019	HS2017	82052000-  	–  Hammers and sledge hammers	10	 	008	012	82
2019	HS2017	82053000-  	–  Planes, chisels, gouges and similar cutting tools for working wood	10	 	008	012	82
2019	HS2017	82054000-  	–  Screwdrivers	10	 	008	012	82
2019	HS2017	82055100-  	– –  Household tools	10	 	008	012	82
2019	HS2017	82055910-  	– – –  Tools for masons, moulders, cement workers, plasterers and painters	10	 	008	012	82
2019	HS2017	82055980-  	– – –  Other	10	 	008	012	82
2019	HS2017	82056000-  	–  Blowlamps	10	 	008	012	82
2019	HS2017	82057000-  	–  Vices, clamps and the like	10	 	008	012	82
2019	HS2017	82059010-  	– –  Anvils; portable forges; hand- or pedal-operated grinding wheels with frameworks	10	 	008	012	82
2019	HS2017	82059090-  	– –  Sets of articles of two or more subheadings of this heading	10	 	008	012	82
2019	HS2017	82060000-  	Tools of two or more of headings 8202 to 8205, put up in sets for retail sale	10	 	008	012	82
2019	HS2017	82071300-  	– –  With working part of cermets	10	 	008	012	82
2019	HS2017	82071910-  	– – –  With working part of diamond or agglomerated diamond	10	 	008	012	82
2019	HS2017	82071990-  	– – –  Other	10	 	008	012	82
2019	HS2017	82072010-  	– –  With working part of diamond or agglomerated diamond	10	 	008	012	82
2019	HS2017	82072090-  	– –  With working part of other materials	10	 	008	012	82
2019	HS2017	82073010-  	– –  For working metal	10	 	008	012	82
2019	HS2017	82073090-  	– –  Other	10	 	008	012	82
2019	HS2017	82074010-  	– – –  Tools for tapping	10	 	008	012	82
2019	HS2017	82074030-  	– – –  Tools for threading	10	 	008	012	82
2019	HS2017	82074090-  	– –  Other	10	 	008	012	82
2019	HS2017	82075010-  	– –  With working part of diamond or agglomerated diamond	10	 	008	012	82
2019	HS2017	82075030-  	– – –  Masonry drills	10	 	008	012	82
2019	HS2017	82075050-  	– – – – –  Of cermets	10	 	008	012	82
2019	HS2017	82075060-  	– – – – –  Of high speed steel	10	 	008	012	82
2019	HS2017	82075070-  	– – – – –  Of other materials	10	 	008	012	82
2019	HS2017	82075090-  	– – – –  Other	10	 	008	012	82
2019	HS2017	82076010-  	– –  With working part of diamond or agglomerated diamond	10	 	008	012	82
2019	HS2017	82076030-  	– – – –  For working metal	10	 	008	012	82
2019	HS2017	82076050-  	– – – –  Other	10	 	008	012	82
2019	HS2017	82076070-  	– – – –  For working metal	10	 	008	012	82
2019	HS2017	82076090-  	– – – –  Other	10	 	008	012	82
2019	HS2017	82077010-  	– – –  Of cermets	10	 	008	012	82
2019	HS2017	82077031-  	– – – –  Shank type	10	 	008	012	82
2019	HS2017	82077037-  	– – – –  Other	10	 	008	012	82
2019	HS2017	82077090-  	– –  Other	10	 	008	012	82
2019	HS2017	82078011-  	– – –  Of cermets	10	 	008	012	82
2019	HS2017	82078019-  	– – –  Of other materials	10	 	008	012	82
2019	HS2017	82078090-  	– –  Other	10	 	008	012	82
2019	HS2017	82079010-  	– –  With working part of diamond or agglomerated diamond	10	 	008	012	82
2019	HS2017	82079030-  	– – –  Screwdriver bits	10	 	008	012	82
2019	HS2017	82079050-  	– – –  Gear-cutting tools	10	 	008	012	82
2019	HS2017	82079071-  	– – – – –  For working metal	10	 	008	012	82
2019	HS2017	82079078-  	– – – – –  Other	10	 	008	012	82
2019	HS2017	82079091-  	– – – – –  For working metal	10	 	008	012	82
2019	HS2017	82079099-  	– – – – –  Other	10	 	008	012	82
2019	HS2017	82081000-  	–  For metalworking	10	 	008	012	82
2019	HS2017	82082000-  	–  For woodworking	10	 	008	012	82
2019	HS2017	82083000-  	–  For kitchen appliances or for machines used by the food industry	10	 	008	012	82
2019	HS2017	82084000-  	–  For agricultural, horticultural or forestry machines	10	 	008	012	82
2019	HS2017	82089000-  	–  Other	10	 	008	012	82
2019	HS2017	82090020-  	–  Indexable inserts	10	 	008	012	82
2019	HS2017	82090080-  	–  Other	10	 	008	012	82
2019	HS2017	82100000-  	Hand-operated mechanical appliances, weighing 10 kg or less, used in the preparation, conditioning or serving of food or drink	10	 	008	012	82
2019	HS2017	82111000-  	–  Sets of assorted articles	10	 	008	012	82
2019	HS2017	82119100-  	– –  Table knives having fixed blades	10	 	008	012	82
2019	HS2017	82119200-  	– –  Other knives having fixed blades	10	 	008	012	82
2019	HS2017	82119300-  	– –  Knives having other than fixed blades	10	 	008	012	82
2019	HS2017	82119400-  	– –  Blades	10	 	008	012	82
2019	HS2017	82119500-  	– –  Handles of base metal	10	 	008	012	82
2019	HS2017	82121010-  	– –  Safety razors with non-replaceable blades	10	 	008	012	82
2019	HS2017	82121090-  	– –  Other	10	 	008	012	82
